"id","genus","species","latbi","commonName","plantNickname","year","budburst","leafout","coloredLeaves","DBH","accessionDate","lat","long"
"CAGL_2019_S","Carya","glabra","Carya glabra","Pignut hickory","2019*S",2021,118,123,243,67.4,"10-19-1883",42.29994973,-71.12573747
"CAGL_2019_S","Carya","glabra","Carya glabra","Pignut hickory","2019*S",2022,114,116,251,67.4,"10-19-1883",42.29994973,-71.12573747
"CAGL_2019_S","Carya","glabra","Carya glabra","Pignut hickory","2019*S",2023,104,112,NA,67.4,"10-19-1883",42.29994973,-71.12573747
"CAGL_2019_S","Carya","glabra","Carya glabra","Pignut hickory","2019*S",2024,NA,123,NA,67.4,"10-19-1883",42.29994973,-71.12573747
"CAGL_6990_A","Carya","glabra","Carya glabra","Pignut hickory","6990*A",2016,110,118,NA,45.7,"12-29-1909",42.30020379,-71.12586584
"CAGL_6990_A","Carya","glabra","Carya glabra","Pignut hickory","6990*A",2017,100,114,253,45.7,"12-29-1909",42.30020379,-71.12586584
"CAGL_6990_A","Carya","glabra","Carya glabra","Pignut hickory","6990*A",2018,119,122,249,45.7,"12-29-1909",42.30020379,-71.12586584
"CAGL_6990_A","Carya","glabra","Carya glabra","Pignut hickory","6990*A",2019,108,111,251,45.7,"12-29-1909",42.30020379,-71.12586584
"CAGL_6990_A","Carya","glabra","Carya glabra","Pignut hickory","6990*A",2020,119,127,262,45.7,"12-29-1909",42.30020379,-71.12586584
"CAGL_6990_A","Carya","glabra","Carya glabra","Pignut hickory","6990*A",2021,NA,113,NA,45.7,"12-29-1909",42.30020379,-71.12586584
"CAGL_6990_A","Carya","glabra","Carya glabra","Pignut hickory","6990*A",2022,112,116,NA,45.7,"12-29-1909",42.30020379,-71.12586584
"CAGL_6990_A","Carya","glabra","Carya glabra","Pignut hickory","6990*A",2023,104,104,NA,45.7,"12-29-1909",42.30020379,-71.12586584
"CAGL_6990_A","Carya","glabra","Carya glabra","Pignut hickory","6990*A",2024,NA,123,NA,45.7,"12-29-1909",42.30020379,-71.12586584
"CAOV_12907_B","Carya","ovata","Carya ovata","Shagbark hickory","12907*B",2016,130,131,284,54.8,"10-18-1883",42.30172976,-71.12580046
"CAOV_12907_B","Carya","ovata","Carya ovata","Shagbark hickory","12907*B",2017,105,118,285,54.8,"10-18-1883",42.30172976,-71.12580046
"CAOV_12907_B","Carya","ovata","Carya ovata","Shagbark hickory","12907*B",2018,118,125,272,54.8,"10-18-1883",42.30172976,-71.12580046
"CAOV_12907_B","Carya","ovata","Carya ovata","Shagbark hickory","12907*B",2019,110,121,260,54.8,"10-18-1883",42.30172976,-71.12580046
"CAOV_12907_B","Carya","ovata","Carya ovata","Shagbark hickory","12907*B",2020,125,134,276,54.8,"10-18-1883",42.30172976,-71.12580046
"CAOV_12907_B","Carya","ovata","Carya ovata","Shagbark hickory","12907*B",2022,NA,126,NA,54.8,"10-18-1883",42.30172976,-71.12580046
"CAOV_12907_D","Carya","ovata","Carya ovata","Shagbark hickory","12907*D",2016,130,132,284,51.8,"10-18-1883",42.30168923,-71.12587438
"CAOV_12907_D","Carya","ovata","Carya ovata","Shagbark hickory","12907*D",2017,105,118,264,51.8,"10-18-1883",42.30168923,-71.12587438
"CAOV_12907_D","Carya","ovata","Carya ovata","Shagbark hickory","12907*D",2018,118,125,272,51.8,"10-18-1883",42.30168923,-71.12587438
"CAOV_12907_D","Carya","ovata","Carya ovata","Shagbark hickory","12907*D",2019,108,124,260,51.8,"10-18-1883",42.30168923,-71.12587438
"CAOV_12907_D","Carya","ovata","Carya ovata","Shagbark hickory","12907*D",2020,125,134,276,51.8,"10-18-1883",42.30168923,-71.12587438
"CAOV_12907_D","Carya","ovata","Carya ovata","Shagbark hickory","12907*D",2022,NA,126,NA,51.8,"10-18-1883",42.30168923,-71.12587438
"CAOV_12907_G","Carya","ovata","Carya ovata","Shagbark hickory","12907*G",2016,110,127,278,59.5,"10-18-1883",42.30181554,-71.1256858
"CAOV_12907_G","Carya","ovata","Carya ovata","Shagbark hickory","12907*G",2017,105,117,285,59.5,"10-18-1883",42.30181554,-71.1256858
"CAOV_12907_G","Carya","ovata","Carya ovata","Shagbark hickory","12907*G",2018,122,125,272,59.5,"10-18-1883",42.30181554,-71.1256858
"CAOV_12907_G","Carya","ovata","Carya ovata","Shagbark hickory","12907*G",2019,108,119,260,59.5,"10-18-1883",42.30181554,-71.1256858
"CAOV_12907_G","Carya","ovata","Carya ovata","Shagbark hickory","12907*G",2020,125,129,262,59.5,"10-18-1883",42.30181554,-71.1256858
"CAOV_12907_G","Carya","ovata","Carya ovata","Shagbark hickory","12907*G",2021,115,124,NA,59.5,"10-18-1883",42.30181554,-71.1256858
"CAOV_12907_G","Carya","ovata","Carya ovata","Shagbark hickory","12907*G",2022,116,126,258,59.5,"10-18-1883",42.30181554,-71.1256858
"CAOV_12907_G","Carya","ovata","Carya ovata","Shagbark hickory","12907*G",2023,NA,138,NA,59.5,"10-18-1883",42.30181554,-71.1256858
"CAOV_12907_I","Carya","ovata","Carya ovata","Shagbark hickory","12907*I",2016,130,132,278,51,"10-18-1883",42.30185516,-71.12559225
"CAOV_12907_I","Carya","ovata","Carya ovata","Shagbark hickory","12907*I",2017,105,118,285,51,"10-18-1883",42.30185516,-71.12559225
"CAOV_12907_I","Carya","ovata","Carya ovata","Shagbark hickory","12907*I",2018,118,125,272,51,"10-18-1883",42.30185516,-71.12559225
"CAOV_12907_I","Carya","ovata","Carya ovata","Shagbark hickory","12907*I",2019,108,124,260,51,"10-18-1883",42.30185516,-71.12559225
"CAOV_12907_I","Carya","ovata","Carya ovata","Shagbark hickory","12907*I",2020,125,136,250,51,"10-18-1883",42.30185516,-71.12559225
"CAOV_12907_I","Carya","ovata","Carya ovata","Shagbark hickory","12907*I",2021,115,124,270,51,"10-18-1883",42.30185516,-71.12559225
"CAOV_12907_I","Carya","ovata","Carya ovata","Shagbark hickory","12907*I",2022,NA,126,NA,51,"10-18-1883",42.30185516,-71.12559225
"CAOV_12907_N","Carya","ovata","Carya ovata","Shagbark hickory","12907*N",2016,125,132,285,61.2,"10-18-1883",42.30163563,-71.12561522
"CAOV_12907_N","Carya","ovata","Carya ovata","Shagbark hickory","12907*N",2017,112,118,285,61.2,"10-18-1883",42.30163563,-71.12561522
"CAOV_12907_N","Carya","ovata","Carya ovata","Shagbark hickory","12907*N",2018,118,125,274,61.2,"10-18-1883",42.30163563,-71.12561522
"CAOV_12907_N","Carya","ovata","Carya ovata","Shagbark hickory","12907*N",2019,108,124,260,61.2,"10-18-1883",42.30163563,-71.12561522
"CAOV_12907_N","Carya","ovata","Carya ovata","Shagbark hickory","12907*N",2020,125,134,273,61.2,"10-18-1883",42.30163563,-71.12561522
"CAOV_12907_N","Carya","ovata","Carya ovata","Shagbark hickory","12907*N",2021,115,NA,NA,61.2,"10-18-1883",42.30163563,-71.12561522
"CAOV_12907_N","Carya","ovata","Carya ovata","Shagbark hickory","12907*N",2022,114,126,286,61.2,"10-18-1883",42.30163563,-71.12561522
"CAOV_12907_N","Carya","ovata","Carya ovata","Shagbark hickory","12907*N",2023,NA,138,NA,61.2,"10-18-1883",42.30163563,-71.12561522
"PODE_16611_F","Populus","deltoides","Populus deltoides","Eastern cottonwood","16611*F",2016,110,136,286,93.9,"08-15-1895",42.29432229,-71.12466088
"PODE_16611_F","Populus","deltoides","Populus deltoides","Eastern cottonwood","16611*F",2017,107,124,250,93.9,"08-15-1895",42.29432229,-71.12466088
"PODE_16611_F","Populus","deltoides","Populus deltoides","Eastern cottonwood","16611*F",2018,117,124,270,93.9,"08-15-1895",42.29432229,-71.12466088
"PODE_16611_F","Populus","deltoides","Populus deltoides","Eastern cottonwood","16611*F",2019,123,123,260,93.9,"08-15-1895",42.29432229,-71.12466088
"PODE_16611_F","Populus","deltoides","Populus deltoides","Eastern cottonwood","16611*F",2020,125,126,261,93.9,"08-15-1895",42.29432229,-71.12466088
"PODE_16611_F","Populus","deltoides","Populus deltoides","Eastern cottonwood","16611*F",2021,120,123,278,93.9,"08-15-1895",42.29432229,-71.12466088
"PODE_16611_F","Populus","deltoides","Populus deltoides","Eastern cottonwood","16611*F",2022,117,127,269,93.9,"08-15-1895",42.29432229,-71.12466088
"PODE_16611_F","Populus","deltoides","Populus deltoides","Eastern cottonwood","16611*F",2023,NA,125,254,93.9,"08-15-1895",42.29432229,-71.12466088
"PODE_16611_F","Populus","deltoides","Populus deltoides","Eastern cottonwood","16611*F",2024,NA,120,238,93.9,"08-15-1895",42.29432229,-71.12466088
"PODE_16611_J","Populus","deltoides","Populus deltoides","Eastern cottonwood","16611*J",2016,NA,136,286,71,"08-15-1895",42.2941909,-71.12464076
"PODE_16611_J","Populus","deltoides","Populus deltoides","Eastern cottonwood","16611*J",2017,107,124,231,71,"08-15-1895",42.2941909,-71.12464076
"PODE_16611_J","Populus","deltoides","Populus deltoides","Eastern cottonwood","16611*J",2018,117,124,269,71,"08-15-1895",42.2941909,-71.12464076
"PODE_16611_J","Populus","deltoides","Populus deltoides","Eastern cottonwood","16611*J",2019,NA,128,245,71,"08-15-1895",42.2941909,-71.12464076
"PODE_16611_J","Populus","deltoides","Populus deltoides","Eastern cottonwood","16611*J",2020,126,132,255,71,"08-15-1895",42.2941909,-71.12464076
"PODE_16611_J","Populus","deltoides","Populus deltoides","Eastern cottonwood","16611*J",2021,123,125,257,71,"08-15-1895",42.2941909,-71.12464076
"PODE_16611_J","Populus","deltoides","Populus deltoides","Eastern cottonwood","16611*J",2022,117,127,NA,71,"08-15-1895",42.2941909,-71.12464076
"PODE_16611_J","Populus","deltoides","Populus deltoides","Eastern cottonwood","16611*J",2023,NA,129,254,71,"08-15-1895",42.2941909,-71.12464076
"PODE_16611_J","Populus","deltoides","Populus deltoides","Eastern cottonwood","16611*J",2024,NA,123,248,71,"08-15-1895",42.2941909,-71.12464076
"PODE_16611_K","Populus","deltoides","Populus deltoides","Eastern cottonwood","16611*K",2015,NA,NA,249,81.5,"08-15-1895",42.29404926,-71.12460511
"PODE_16611_K","Populus","deltoides","Populus deltoides","Eastern cottonwood","16611*K",2016,122,136,304,81.5,"08-15-1895",42.29404926,-71.12460511
"PODE_16611_K","Populus","deltoides","Populus deltoides","Eastern cottonwood","16611*K",2017,107,124,270,81.5,"08-15-1895",42.29404926,-71.12460511
"PODE_16611_K","Populus","deltoides","Populus deltoides","Eastern cottonwood","16611*K",2018,117,129,269,81.5,"08-15-1895",42.29404926,-71.12460511
"PODE_16611_K","Populus","deltoides","Populus deltoides","Eastern cottonwood","16611*K",2019,NA,128,245,81.5,"08-15-1895",42.29404926,-71.12460511
"PODE_16611_K","Populus","deltoides","Populus deltoides","Eastern cottonwood","16611*K",2020,125,132,255,81.5,"08-15-1895",42.29404926,-71.12460511
"PODE_16611_K","Populus","deltoides","Populus deltoides","Eastern cottonwood","16611*K",2021,123,125,257,81.5,"08-15-1895",42.29404926,-71.12460511
"PODE_16611_K","Populus","deltoides","Populus deltoides","Eastern cottonwood","16611*K",2022,128,130,NA,81.5,"08-15-1895",42.29404926,-71.12460511
"PODE_16611_K","Populus","deltoides","Populus deltoides","Eastern cottonwood","16611*K",2023,NA,129,266,81.5,"08-15-1895",42.29404926,-71.12460511
"PODE_16611_K","Populus","deltoides","Populus deltoides","Eastern cottonwood","16611*K",2024,NA,127,254,81.5,"08-15-1895",42.29404926,-71.12460511
"PODE_22099_A","Populus","deltoides","Populus deltoides","Eastern cottonwood","22099*A",2016,127,133,286,58,"07-01-1911",42.29378479,-71.124621
"PODE_22099_A","Populus","deltoides","Populus deltoides","Eastern cottonwood","22099*A",2017,102,120,231,58,"07-01-1911",42.29378479,-71.124621
"PODE_22099_A","Populus","deltoides","Populus deltoides","Eastern cottonwood","22099*A",2018,117,118,236,58,"07-01-1911",42.29378479,-71.124621
"PODE_22099_A","Populus","deltoides","Populus deltoides","Eastern cottonwood","22099*A",2019,123,128,229,58,"07-01-1911",42.29378479,-71.124621
"PODE_22099_A","Populus","deltoides","Populus deltoides","Eastern cottonwood","22099*A",2020,125,127,255,58,"07-01-1911",42.29378479,-71.124621
"PODE_22099_A","Populus","deltoides","Populus deltoides","Eastern cottonwood","22099*A",2021,123,123,243,58,"07-01-1911",42.29378479,-71.124621
"PODE_22099_A","Populus","deltoides","Populus deltoides","Eastern cottonwood","22099*A",2022,123,128,269,58,"07-01-1911",42.29378479,-71.124621
"PODE_22099_A","Populus","deltoides","Populus deltoides","Eastern cottonwood","22099*A",2023,NA,129,229,58,"07-01-1911",42.29378479,-71.124621
"PODE_22099_A","Populus","deltoides","Populus deltoides","Eastern cottonwood","22099*A",2024,120,120,245,58,"07-01-1911",42.29378479,-71.124621
"QUAL_21815_E","Quercus","alba","Quercus alba","White oak","21815*E",2016,115,NA,282,73.3,"07-01-1931",42.29918666,-71.12348625
"QUAL_21815_E","Quercus","alba","Quercus alba","White oak","21815*E",2017,118,119,271,73.3,"07-01-1931",42.29918666,-71.12348625
"QUAL_21815_E","Quercus","alba","Quercus alba","White oak","21815*E",2018,NA,126,274,73.3,"07-01-1931",42.29918666,-71.12348625
"QUAL_21815_E","Quercus","alba","Quercus alba","White oak","21815*E",2019,117,127,268,73.3,"07-01-1931",42.29918666,-71.12348625
"QUAL_227-2011_A","Quercus","alba","Quercus alba","White oak","227-2011*A",2016,NA,NA,282,66.1,"07-26-2011",42.29933201,-71.12435358
"QUAL_227-2011_A","Quercus","alba","Quercus alba","White oak","227-2011*A",2017,110,124,288,66.1,"07-26-2011",42.29933201,-71.12435358
"QUAL_227-2011_A","Quercus","alba","Quercus alba","White oak","227-2011*A",2018,NA,126,NA,66.1,"07-26-2011",42.29933201,-71.12435358
"QUAL_227-2011_A","Quercus","alba","Quercus alba","White oak","227-2011*A",2019,117,127,268,66.1,"07-26-2011",42.29933201,-71.12435358
"QUAL_22886_D","Quercus","alba","Quercus alba","White oak","22886*D",2016,115,NA,279,87.2,"07-01-1950",42.29940788,-71.12438014
"QUAL_22886_D","Quercus","alba","Quercus alba","White oak","22886*D",2017,110,119,257,87.2,"07-01-1950",42.29940788,-71.12438014
"QUAL_22886_D","Quercus","alba","Quercus alba","White oak","22886*D",2018,NA,123,NA,87.2,"07-01-1950",42.29940788,-71.12438014
"QUAL_22886_D","Quercus","alba","Quercus alba","White oak","22886*D",2019,117,127,260,87.2,"07-01-1950",42.29940788,-71.12438014
"QUAL_358-82_A","Quercus","alba","Quercus alba","White oak","358-82*A",2016,115,NA,282,38.4,"03-25-1982",42.29920928,-71.12373613
"QUAL_358-82_A","Quercus","alba","Quercus alba","White oak","358-82*A",2017,117,124,291,38.4,"03-25-1982",42.29920928,-71.12373613
"QUAL_358-82_A","Quercus","alba","Quercus alba","White oak","358-82*A",2018,122,123,282,38.4,"03-25-1982",42.29920928,-71.12373613
"QUAL_358-82_A","Quercus","alba","Quercus alba","White oak","358-82*A",2019,111,127,286,38.4,"03-25-1982",42.29920928,-71.12373613
"QUAL_358-82_A","Quercus","alba","Quercus alba","White oak","358-82*A",2020,NA,126,273,38.4,"03-25-1982",42.29920928,-71.12373613
"QUAL_358-82_A","Quercus","alba","Quercus alba","White oak","358-82*A",2024,121,128,277,38.4,"03-25-1982",42.29920928,-71.12373613
"QUAL_611-2010_A","Quercus","alba","Quercus alba","White oak","611-2010*A",2016,115,133,280,75.7,"11-15-2010",42.29281823,-71.12903099
"QUAL_611-2010_A","Quercus","alba","Quercus alba","White oak","611-2010*A",2017,117,120,288,75.7,"11-15-2010",42.29281823,-71.12903099
"QUAL_611-2010_A","Quercus","alba","Quercus alba","White oak","611-2010*A",2018,NA,124,287,75.7,"11-15-2010",42.29281823,-71.12903099
"QUAL_611-2010_A","Quercus","alba","Quercus alba","White oak","611-2010*A",2019,113,123,287,75.7,"11-15-2010",42.29281823,-71.12903099
"QUAL_611-2010_A","Quercus","alba","Quercus alba","White oak","611-2010*A",2020,123,125,272,75.7,"11-15-2010",42.29281823,-71.12903099
"QUAL_611-2010_A","Quercus","alba","Quercus alba","White oak","611-2010*A",2021,113,117,289,75.7,"11-15-2010",42.29281823,-71.12903099
"QUAL_611-2010_A","Quercus","alba","Quercus alba","White oak","611-2010*A",2022,117,128,281,75.7,"11-15-2010",42.29281823,-71.12903099
"QUAL_611-2010_A","Quercus","alba","Quercus alba","White oak","611-2010*A",2023,NA,112,289,75.7,"11-15-2010",42.29281823,-71.12903099
"QUAL_611-2010_A","Quercus","alba","Quercus alba","White oak","611-2010*A",2024,116,123,277,75.7,"11-15-2010",42.29281823,-71.12903099
"QURU_11253_A","Quercus","rubra","Quercus rubra","Northern red oak","11253*A",2016,127,NA,282,69.5,"01-13-1917",42.30002036,-71.12432118
"QURU_11253_A","Quercus","rubra","Quercus rubra","Northern red oak","11253*A",2017,119,124,270,69.5,"01-13-1917",42.30002036,-71.12432118
"QURU_11253_A","Quercus","rubra","Quercus rubra","Northern red oak","11253*A",2018,122,125,282,69.5,"01-13-1917",42.30002036,-71.12432118
"QURU_11253_A","Quercus","rubra","Quercus rubra","Northern red oak","11253*A",2019,110,128,260,69.5,"01-13-1917",42.30002036,-71.12432118
"QURU_5859_A","Quercus","rubra","Quercus rubra","Northern red oak","5859*A",2016,115,127,282,80.7,"09-02-1908",42.29994632,-71.12375725
"QURU_5859_A","Quercus","rubra","Quercus rubra","Northern red oak","5859*A",2017,110,117,272,80.7,"09-02-1908",42.29994632,-71.12375725
"QURU_5859_A","Quercus","rubra","Quercus rubra","Northern red oak","5859*A",2018,122,122,264,80.7,"09-02-1908",42.29994632,-71.12375725
"QURU_5859_A","Quercus","rubra","Quercus rubra","Northern red oak","5859*A",2019,107,113,260,80.7,"09-02-1908",42.29994632,-71.12375725
"QURU_5859_B","Quercus","rubra","Quercus rubra","Northern red oak","5859*B",2016,115,127,282,92.6,"09-02-1908",42.2999613,-71.12363106
"QURU_5859_B","Quercus","rubra","Quercus rubra","Northern red oak","5859*B",2017,110,113,272,92.6,"09-02-1908",42.2999613,-71.12363106
"QURU_5859_B","Quercus","rubra","Quercus rubra","Northern red oak","5859*B",2018,118,122,272,92.6,"09-02-1908",42.2999613,-71.12363106
"QURU_5859_B","Quercus","rubra","Quercus rubra","Northern red oak","5859*B",2019,107,113,260,92.6,"09-02-1908",42.2999613,-71.12363106
"QURU_8197_A","Quercus","rubra","Quercus rubra","Northern red oak","8197*A",2016,115,130,289,66.2,"07-01-1916",42.2999685,-71.12424385
"QURU_8197_A","Quercus","rubra","Quercus rubra","Northern red oak","8197*A",2017,110,119,291,66.2,"07-01-1916",42.2999685,-71.12424385
"QURU_8197_A","Quercus","rubra","Quercus rubra","Northern red oak","8197*A",2018,122,123,282,66.2,"07-01-1916",42.2999685,-71.12424385
"QURU_8197_A","Quercus","rubra","Quercus rubra","Northern red oak","8197*A",2019,107,128,268,66.2,"07-01-1916",42.2999685,-71.12424385
"TIAM_1323-82_A","Tilia","americana","Tilia americana","American basswood","1323-82*A",2015,NA,NA,256,94.3,"10-08-1982",42.29514117,-71.12601307
"TIAM_1323-82_A","Tilia","americana","Tilia americana","American basswood","1323-82*A",2016,94,118,311,94.3,"10-08-1982",42.29514117,-71.12601307
"TIAM_1323-82_A","Tilia","americana","Tilia americana","American basswood","1323-82*A",2017,98,107,295,94.3,"10-08-1982",42.29514117,-71.12601307
"TIAM_1323-82_A","Tilia","americana","Tilia americana","American basswood","1323-82*A",2018,121,122,276,94.3,"10-08-1982",42.29514117,-71.12601307
"TIAM_1323-82_A","Tilia","americana","Tilia americana","American basswood","1323-82*A",2019,115,115,278,94.3,"10-08-1982",42.29514117,-71.12601307
"TIAM_1323-82_A","Tilia","americana","Tilia americana","American basswood","1323-82*A",2020,116,125,261,94.3,"10-08-1982",42.29514117,-71.12601307
"TIAM_1323-82_A","Tilia","americana","Tilia americana","American basswood","1323-82*A",2021,110,117,281,94.3,"10-08-1982",42.29514117,-71.12601307
"TIAM_1323-82_A","Tilia","americana","Tilia americana","American basswood","1323-82*A",2022,106,117,NA,94.3,"10-08-1982",42.29514117,-71.12601307
"TIAM_1323-82_A","Tilia","americana","Tilia americana","American basswood","1323-82*A",2023,94,112,298,94.3,"10-08-1982",42.29514117,-71.12601307
"TIAM_1323-82_A","Tilia","americana","Tilia americana","American basswood","1323-82*A",2024,109,116,273,94.3,"10-08-1982",42.29514117,-71.12601307
"TIAM_17527_D","Tilia","americana","Tilia americana","American basswood","17527*D",2015,NA,NA,230,68.1,"11-15-1897",42.3051232,-71.12189286
"TIAM_17527_D","Tilia","americana","Tilia americana","American basswood","17527*D",2016,105,115,269,68.1,"11-15-1897",42.3051232,-71.12189286
"TIAM_17527_D","Tilia","americana","Tilia americana","American basswood","17527*D",2017,106,107,234,68.1,"11-15-1897",42.3051232,-71.12189286
"TIAM_17527_D","Tilia","americana","Tilia americana","American basswood","17527*D",2018,118,122,234,68.1,"11-15-1897",42.3051232,-71.12189286
"TIAM_17527_D","Tilia","americana","Tilia americana","American basswood","17527*D",2019,111,111,270,68.1,"11-15-1897",42.3051232,-71.12189286
"TIAM_17527_D","Tilia","americana","Tilia americana","American basswood","17527*D",2020,108,119,250,68.1,"11-15-1897",42.3051232,-71.12189286
"TIAM_17527_D","Tilia","americana","Tilia americana","American basswood","17527*D",2021,108,109,211,68.1,"11-15-1897",42.3051232,-71.12189286
"TIAM_17527_D","Tilia","americana","Tilia americana","American basswood","17527*D",2022,107,107,236,68.1,"11-15-1897",42.3051232,-71.12189286
"TIAM_17527_D","Tilia","americana","Tilia americana","American basswood","17527*D",2023,104,104,231,68.1,"11-15-1897",42.3051232,-71.12189286
"TIAM_17527_D","Tilia","americana","Tilia americana","American basswood","17527*D",2024,NA,111,227,68.1,"11-15-1897",42.3051232,-71.12189286
"TIAM_17538_A","Tilia","americana","Tilia americana","American basswood","17538*A",2016,94,118,280,105.9,"09-15-1906",42.29325928,-71.12871082
"TIAM_17538_A","Tilia","americana","Tilia americana","American basswood","17538*A",2017,109,116,270,105.9,"09-15-1906",42.29325928,-71.12871082
"TIAM_17538_A","Tilia","americana","Tilia americana","American basswood","17538*A",2018,123,124,276,105.9,"09-15-1906",42.29325928,-71.12871082
"TIAM_17538_A","Tilia","americana","Tilia americana","American basswood","17538*A",2019,113,123,260,105.9,"09-15-1906",42.29325928,-71.12871082
"TIAM_17538_A","Tilia","americana","Tilia americana","American basswood","17538*A",2020,123,125,260,105.9,"09-15-1906",42.29325928,-71.12871082
"TIAM_17538_A","Tilia","americana","Tilia americana","American basswood","17538*A",2021,113,117,285,105.9,"09-15-1906",42.29325928,-71.12871082
"TIAM_17538_A","Tilia","americana","Tilia americana","American basswood","17538*A",2022,106,123,NA,105.9,"09-15-1906",42.29325928,-71.12871082
"TIAM_17538_A","Tilia","americana","Tilia americana","American basswood","17538*A",2023,94,112,NA,105.9,"09-15-1906",42.29325928,-71.12871082
"TIAM_17538_A","Tilia","americana","Tilia americana","American basswood","17538*A",2024,109,119,254,105.9,"09-15-1906",42.29325928,-71.12871082
"TIAM_19804_A","Tilia","americana","Tilia americana","American basswood","19804*A",2015,NA,NA,255,80.5,"07-01-1916",42.30440146,-71.12199832
"TIAM_19804_A","Tilia","americana","Tilia americana","American basswood","19804*A",2016,111,115,252,80.5,"07-01-1916",42.30440146,-71.12199832
"TIAM_19804_A","Tilia","americana","Tilia americana","American basswood","19804*A",2017,107,113,234,80.5,"07-01-1916",42.30440146,-71.12199832
"TIAM_19804_A","Tilia","americana","Tilia americana","American basswood","19804*A",2018,118,121,231,80.5,"07-01-1916",42.30440146,-71.12199832
"TIAM_19804_A","Tilia","americana","Tilia americana","American basswood","19804*A",2019,109,114,243,80.5,"07-01-1916",42.30440146,-71.12199832
"TIAM_19804_A","Tilia","americana","Tilia americana","American basswood","19804*A",2020,120,126,250,80.5,"07-01-1916",42.30440146,-71.12199832
"TIAM_19804_A","Tilia","americana","Tilia americana","American basswood","19804*A",2021,114,119,247,80.5,"07-01-1916",42.30440146,-71.12199832
"TIAM_7141_A","Tilia","americana","Tilia americana","American basswood","7141*A",2015,NA,NA,255,58.9,"12-15-1912",42.30415322,-71.12252621
"TIAM_7141_A","Tilia","americana","Tilia americana","American basswood","7141*A",2016,111,115,215,58.9,"12-15-1912",42.30415322,-71.12252621
"TIAM_7141_A","Tilia","americana","Tilia americana","American basswood","7141*A",2017,101,107,301,58.9,"12-15-1912",42.30415322,-71.12252621
"TIAM_7141_A","Tilia","americana","Tilia americana","American basswood","7141*A",2018,117,122,308,58.9,"12-15-1912",42.30415322,-71.12252621
"TIAM_7141_A","Tilia","americana","Tilia americana","American basswood","7141*A",2019,109,111,243,58.9,"12-15-1912",42.30415322,-71.12252621
"TIAM_7141_A","Tilia","americana","Tilia americana","American basswood","7141*A",2020,112,126,250,58.9,"12-15-1912",42.30415322,-71.12252621
"TIAM_7141_A","Tilia","americana","Tilia americana","American basswood","7141*A",2021,114,114,247,58.9,"12-15-1912",42.30415322,-71.12252621
"TIAM_7141_A","Tilia","americana","Tilia americana","American basswood","7141*A",2022,107,117,250,58.9,"12-15-1912",42.30415322,-71.12252621
"TIAM_7141_A","Tilia","americana","Tilia americana","American basswood","7141*A",2023,104,108,256,58.9,"12-15-1912",42.30415322,-71.12252621
"TIAM_7141_A","Tilia","americana","Tilia americana","American basswood","7141*A",2024,NA,117,227,58.9,"12-15-1912",42.30415322,-71.12252621
