 ,Label,Area,Mean,Min,Max,Angle,Length
1,ACSA_187-2006_B_I.tif:02512-01192,3.624E-5,172.871,146.333,197.428,-89.401,0.312
2,ACSA_187-2006_B_I.tif:05516-01039,4.529E-5,172.436,144.719,195.946,-88.854,0.389
3,ACSA_187-2006_B_I.tif:07867-01066,1.843E-5,167.952,144.906,194.369,-86.211,0.158
4,ACSA_187-2006_B_I.tif:10283-01123,4.738E-5,165.431,137.811,200.796,-86.956,0.407
5,ACSA_187-2006_B_I.tif:12941-01194,2.447E-5,173.346,146.934,200.508,-86.483,0.210
6,ACSA_187-2006_B_I.tif:15857-01262,5.442E-5,169.593,145.668,200.743,-87.408,0.468
7,ACSA_187-2006_B_I.tif:19025-01255,5.667E-5,165.341,130.114,190.953,-88.085,0.487
8,ACSA_187-2006_B_I.tif:23833-01371,4.822E-5,162.079,138.540,193.489,-87.347,0.415
9,ACSA_187-2006_B_I.tif:26969-01372,3.672E-5,163.878,132.557,185.735,-85.289,0.316
10,ACSA_187-2006_B_I.tif:29876-01525,4.247E-5,157.791,132.729,194.114,-84.627,0.365
11,ACSA_187-2006_B_I.tif:32953-01577,3.999E-5,159.029,137.449,190.573,-84.567,0.344
12,ACSA_187-2006_B_I.tif:36066-01656,4.415E-5,158.636,126.250,192.642,-89.157,0.380
13,ACSA_187-2006_B_I.tif:38997-01652,3.510E-5,156.472,135.042,191.667,-92.585,0.302
14,ACSA_187-2006_B_I.tif:41643-01568,3.657E-5,153.522,93.053,185.904,-93.116,0.314
