 ,Label,Area,Mean,Min,Max,Angle,Length
1,QUAL_21815_E_II.tif:06891-00864,8.667E-6,176.051,110.465,187.106,-84.984,0.074
2,QUAL_21815_E_II.tif:07560-00961,9.789E-6,154.521,61.622,185.968,-82.206,0.084
3,QUAL_21815_E_II.tif:08295-01069,1.026E-5,170.395,147.702,196.180,-84.395,0.088
4,QUAL_21815_E_II.tif:09054-01040,1.022E-5,175.914,156.117,195.890,-84.531,0.088
5,QUAL_21815_E_II.tif:09775-01133,9.438E-6,157.108,65.062,193.580,-84.567,0.081
6,QUAL_21815_E_II.tif:10482-01143,9.830E-6,171.903,137.701,191.424,-86.049,0.084
7,QUAL_21815_E_II.tif:11180-01199,8.991E-6,176.056,152.038,198.684,-89.482,0.077
8,QUAL_21815_E_II.tif:11832-01237,8.559E-6,173.535,153.037,197.270,-89.819,0.073
9,QUAL_21815_E_II.tif:12515-01276,9.938E-6,165.204,143.473,203.674,-88.439,0.085
10,QUAL_21815_E_II.tif:13256-01302,1.018E-5,167.048,149.426,202.220,-91.219,0.087
11,QUAL_21815_E_II.tif:14062-01338,1.151E-5,163.301,145.005,196.430,-93.509,0.099
12,QUAL_21815_E_II.tif:14975-01343,1.286E-5,156.748,125.222,191.983,-95.194,0.110
13,QUAL_21815_E_II.tif:15984-01473,1.322E-5,167.563,142.984,193.107,-91.995,0.114
14,QUAL_21815_E_II.tif:16912-01463,1.182E-5,158.062,78.477,188.983,-92.233,0.101
15,QUAL_21815_E_II.tif:17800-01494,1.214E-5,156.031,136.550,175.667,-92.811,0.104
16,QUAL_21815_E_II.tif:18711-01545,1.182E-5,159.827,139.660,185.139,-95.123,0.102
17,QUAL_21815_E_II.tif:19515-01532,9.735E-6,157.353,112.318,190.093,-92.233,0.084
18,QUAL_21815_E_II.tif:20303-01601,1.124E-5,162.303,131.972,192.866,-91.794,0.097
19,QUAL_21815_E_II.tif:20941-01644,6.328E-6,147.365,112.641,190.379,-85.582,0.054
20,QUAL_21815_E_II.tif:21433-01637,6.923E-6,146.517,125.999,183.243,-87.082,0.059
21,QUAL_21815_E_II.tif:22024-01593,8.937E-6,152.053,120.300,190.800,-88.091,0.077
22,QUAL_21815_E_II.tif:22601-01651,6.855E-6,157.430,129.665,185.285,-87.963,0.059
23,QUAL_21815_E_II.tif:23279-01609,1.103E-5,142.217,75.066,182.089,-87.046,0.095
24,QUAL_21815_E_II.tif:24103-01676,1.141E-5,142.032,107.052,182.558,-87.824,0.098
25,QUAL_21815_E_II.tif:24844-01643,8.721E-6,146.088,105.482,202.569,-89.466,0.075
26,QUAL_21815_E_II.tif:25373-01615,5.503E-6,146.937,120.632,178.164,-89.153,0.047
27,QUAL_21815_E_II.tif:25777-01608,5.449E-6,151.315,130.333,177.965,-88.290,0.047
28,QUAL_21815_E_II.tif:26189-01651,5.571E-6,143.442,116.000,166.312,-85.815,0.048
29,QUAL_21815_E_II.tif:26721-01568,8.004E-6,140.981,93.114,190.491,-86.121,0.069
30,QUAL_21815_E_II.tif:27261-01638,6.909E-6,142.387,106.373,183.333,-88.652,0.059
31,QUAL_21815_E_II.tif:27798-01605,7.856E-6,128.695,92.552,156.441,-90.198,0.067
32,QUAL_21815_E_II.tif:28432-01670,8.897E-6,135.247,79.672,174.972,-92.444,0.076
33,QUAL_21815_E_II.tif:29028-01689,7.112E-6,142.522,75.574,193.653,-93.712,0.061
34,QUAL_21815_E_II.tif:29572-01634,7.693E-6,148.439,116.263,183.465,-91.614,0.066
35,QUAL_21815_E_II.tif:30213-01636,9.613E-6,145.595,105.019,185.657,-91.614,0.083
36,QUAL_21815_E_II.tif:30953-01640,1.048E-5,142.845,98.535,185.858,-90.888,0.090
37,QUAL_21815_E_II.tif:31733-01648,1.086E-5,130.304,87.909,166.300,-90.572,0.093
38,QUAL_21815_E_II.tif:32455-01574,8.261E-6,144.147,115.667,184.161,-90.376,0.071
39,QUAL_21815_E_II.tif:33119-01615,9.830E-6,132.546,60.970,176.727,-88.264,0.084
40,QUAL_21815_E_II.tif:33856-01650,1.007E-5,139.203,85.548,192.516,-88.460,0.087
41,QUAL_21815_E_II.tif:34560-01620,8.829E-6,150.767,117.184,190.830,-88.243,0.076
42,QUAL_21815_E_II.tif:35202-01661,8.680E-6,143.624,109.052,192.566,-87.316,0.075
43,QUAL_21815_E_II.tif:35897-01553,8.870E-6,136.965,112.000,155.623,-87.374,0.076
44,QUAL_21815_E_II.tif:36508-01661,7.707E-6,132.683,109.227,158.939,-86.977,0.066
45,QUAL_21815_E_II.tif:37175-01673,1.056E-5,140.575,90.302,190.265,-86.030,0.091
46,QUAL_21815_E_II.tif:37915-01662,9.275E-6,129.801,96.910,182.847,-84.639,0.080
47,QUAL_21815_E_II.tif:38538-01707,7.639E-6,139.040,118.092,162.072,-83.278,0.066
48,QUAL_21815_E_II.tif:39149-01738,9.072E-6,140.566,94.551,177.342,-83.490,0.078
49,QUAL_21815_E_II.tif:39874-01665,9.667E-6,144.694,98.135,186.299,-82.755,0.083
50,QUAL_21815_E_II.tif:40552-01705,8.505E-6,143.052,127.121,166.910,-81.018,0.073
51,QUAL_21815_E_II.tif:41169-01634,7.626E-6,146.155,115.200,184.686,-85.929,0.066
52,QUAL_21815_E_II.tif:41689-01698,6.693E-6,144.343,100.897,184.806,-88.608,0.057
53,QUAL_21815_E_II.tif:42179-01730,6.639E-6,147.358,118.412,189.634,-88.130,0.057
54,QUAL_21815_E_II.tif:42652-01764,6.233E-6,121.998,80.313,168.249,-88.008,0.054
55,QUAL_21815_E_II.tif:43138-01744,6.936E-6,143.479,116.000,189.409,-90.448,0.060
56,QUAL_21815_E_II.tif:43672-01709,7.315E-6,150.368,104.467,191.941,-90.637,0.063
57,QUAL_21815_E_II.tif:44250-01743,8.112E-6,133.130,78.657,190.870,-95.939,0.070
