 ,Label,Area,Mean,Min,Max,Angle,Length
1,CAGL_2019_S_II.tif:02892-01025,7.247E-6,144.322,102.333,157.140,-76.588,0.062
2,CAGL_2019_S_II.tif:03318-01051,3.989E-6,41.379,0.000,81.972,-75.018,0.034
3,CAGL_2019_S_II.tif:03702-01136,6.301E-6,146.170,97.690,168.247,-74.291,0.054
4,CAGL_2019_S_II.tif:04336-01078,9.762E-6,151.185,132.152,173.813,-74.731,0.084
5,CAGL_2019_S_II.tif:04979-01089,6.909E-6,151.948,124.519,179.892,-74.055,0.059
6,CAGL_2019_S_II.tif:05570-01203,9.086E-6,150.132,133.625,169.731,-74.805,0.078
7,CAGL_2019_S_II.tif:06234-01177,6.963E-6,154.525,126.278,176.659,-74.667,0.060
8,CAGL_2019_S_II.tif:06794-01220,7.788E-6,153.332,133.244,168.786,-76.931,0.067
9,CAGL_2019_S_II.tif:07317-01225,5.557E-6,153.429,136.468,173.406,-74.131,0.048
10,CAGL_2019_S_II.tif:07832-01247,7.774E-6,149.913,132.632,169.607,-77.125,0.067
11,CAGL_2019_S_II.tif:08435-01195,7.572E-6,151.131,122.439,173.819,-77.805,0.065
12,CAGL_2019_S_II.tif:09033-01244,8.302E-6,148.068,128.457,173.085,-79.093,0.071
13,CAGL_2019_S_II.tif:09580-01262,5.963E-6,152.395,134.302,180.375,-78.996,0.051
14,CAGL_2019_S_II.tif:09990-01266,5.206E-6,161.322,143.202,172.448,-77.989,0.045
15,CAGL_2019_S_II.tif:10454-01262,7.139E-6,155.875,137.809,184.210,-80.824,0.061
16,CAGL_2019_S_II.tif:11165-01256,1.172E-5,156.453,137.314,182.917,-82.038,0.101
17,CAGL_2019_S_II.tif:12099-01252,1.317E-5,160.050,133.797,176.367,-81.487,0.113
18,CAGL_2019_S_II.tif:12929-01254,8.870E-6,148.629,118.102,171.533,-82.636,0.076
19,CAGL_2019_S_II.tif:13700-01279,1.195E-5,152.820,114.719,178.126,-80.751,0.103
20,CAGL_2019_S_II.tif:14563-01248,1.095E-5,158.982,144.687,183.717,-82.330,0.094
21,CAGL_2019_S_II.tif:15476-01181,1.313E-5,153.361,103.196,190.068,-80.382,0.113
22,CAGL_2019_S_II.tif:16449-01235,1.295E-5,158.140,135.800,184.037,-82.920,0.111
23,CAGL_2019_S_II.tif:17389-01214,1.216E-5,148.318,130.860,182.650,-82.321,0.104
24,CAGL_2019_S_II.tif:18248-01179,1.102E-5,151.829,120.063,188.530,-86.195,0.095
25,CAGL_2019_S_II.tif:19167-01190,1.374E-5,152.500,127.947,195.154,-87.515,0.118
26,CAGL_2019_S_II.tif:19889-01232,5.882E-6,150.723,118.000,208.333,-90.000,0.050
27,CAGL_2019_S_II.tif:20346-01267,6.612E-6,161.074,137.333,181.536,-87.888,0.057
28,CAGL_2019_S_II.tif:20795-01273,5.665E-6,159.041,129.539,197.856,-87.534,0.049
29,CAGL_2019_S_II.tif:21269-01310,7.342E-6,151.320,116.036,183.239,-88.732,0.063
30,CAGL_2019_S_II.tif:21703-01292,4.313E-6,149.919,129.667,177.195,-88.559,0.037
31,CAGL_2019_S_II.tif:22046-01271,4.678E-6,155.134,132.558,183.468,-85.678,0.040
32,CAGL_2019_S_II.tif:22501-01223,7.491E-6,136.725,116.140,162.333,-80.640,0.064
33,CAGL_2019_S_II.tif:23067-01329,7.896E-6,148.591,129.399,184.773,-82.704,0.068
