 ,Label,Area,Mean,Min,Max,Angle,Length
1,QURU_5859_B_II.tif:02680-00876,1.118E-5,167.901,108.705,189.881,-86.251,0.096
2,QURU_5859_B_II.tif:03650-00961,1.506E-5,178.674,165.365,189.206,-87.117,0.129
3,QURU_5859_B_II.tif:04668-00992,1.259E-5,159.679,70.057,184.284,-86.178,0.108
4,QURU_5859_B_II.tif:05611-00974,1.271E-5,162.935,60.073,191.670,-87.680,0.109
5,QURU_5859_B_II.tif:06387-01014,8.423E-6,146.770,51.975,187.441,-90.553,0.072
6,QURU_5859_B_II.tif:07054-01043,9.640E-6,160.839,93.528,184.303,-88.069,0.083
7,QURU_5859_B_II.tif:07927-01064,1.394E-5,147.807,47.204,175.577,-85.209,0.120
8,QURU_5859_B_II.tif:08862-00993,1.067E-5,144.176,48.316,173.111,-84.174,0.092
9,QURU_5859_B_II.tif:09562-01014,8.342E-6,147.333,97.000,169.690,-87.955,0.072
10,QURU_5859_B_II.tif:10327-00973,1.216E-5,125.888,23.799,163.027,-88.979,0.104
11,QURU_5859_B_II.tif:11232-01024,1.240E-5,134.790,34.386,185.330,-89.375,0.107
12,QURU_5859_B_II.tif:12169-01065,1.275E-5,124.690,21.202,167.481,-89.757,0.110
13,QURU_5859_B_II.tif:13143-01050,1.367E-5,132.021,40.066,174.482,-89.433,0.117
14,QURU_5859_B_II.tif:14173-00882,1.329E-5,141.159,102.334,170.830,-84.975,0.114
15,QURU_5859_B_II.tif:15059-00910,1.042E-5,130.543,62.876,158.460,-84.186,0.090
16,QURU_5859_B_II.tif:15908-00935,1.255E-5,126.199,27.933,152.894,-85.298,0.108
17,QURU_5859_B_II.tif:17026-00986,1.764E-5,120.150,42.220,156.175,-85.689,0.152
18,QURU_5859_B_II.tif:18174-01022,1.337E-5,135.525,84.687,163.274,-85.005,0.115
19,QURU_5859_B_II.tif:19062-01031,1.074E-5,130.076,87.013,152.693,-86.532,0.092
20,QURU_5859_B_II.tif:19905-01021,1.213E-5,126.808,29.487,162.796,-86.416,0.104
21,QURU_5859_B_II.tif:20878-01120,1.439E-5,120.475,28.412,164.643,-83.410,0.124
22,QURU_5859_B_II.tif:21958-01126,1.409E-5,127.738,38.116,161.440,-84.596,0.121
23,QURU_5859_B_II.tif:22991-01110,1.376E-5,135.950,67.184,154.070,-85.826,0.118
24,QURU_5859_B_II.tif:24184-01147,1.825E-5,116.987,23.152,150.774,-84.898,0.157
25,QURU_5859_B_II.tif:25422-00999,1.398E-5,100.949,21.929,152.421,-84.444,0.120
26,QURU_5859_B_II.tif:26360-01014,1.134E-5,115.216,29.773,151.377,-85.759,0.097
27,QURU_5859_B_II.tif:27172-01104,1.087E-5,130.648,107.806,148.336,-84.715,0.093
28,QURU_5859_B_II.tif:27993-01026,1.082E-5,136.888,76.873,163.964,-81.505,0.093
29,QURU_5859_B_II.tif:28935-01055,1.414E-5,123.838,29.452,153.824,-85.828,0.121
30,QURU_5859_B_II.tif:29823-01080,9.816E-6,130.336,63.507,154.764,-82.228,0.084
31,QURU_5859_B_II.tif:30688-01051,1.226E-5,137.577,101.830,163.761,-79.831,0.105
32,QURU_5859_B_II.tif:31773-01025,1.609E-5,118.323,34.584,158.455,-82.265,0.138
33,QURU_5859_B_II.tif:32909-01054,1.391E-5,135.621,67.694,158.306,-83.635,0.120
34,QURU_5859_B_II.tif:33932-01071,1.332E-5,123.657,44.066,163.819,-84.637,0.114
35,QURU_5859_B_II.tif:35030-01093,1.604E-5,141.318,121.390,163.477,-84.771,0.138
36,QURU_5859_B_II.tif:36368-01092,2.002E-5,120.501,41.787,161.139,-85.583,0.172
37,QURU_5859_B_II.tif:37733-01088,1.602E-5,126.484,25.418,164.351,-86.611,0.138
38,QURU_5859_B_II.tif:38804-01171,1.312E-5,122.013,86.917,151.396,-86.925,0.113
39,QURU_5859_B_II.tif:39888-01129,1.559E-5,132.049,33.997,166.954,-86.815,0.134
40,QURU_5859_B_II.tif:41086-01133,1.658E-5,115.139,22.888,158.848,-86.068,0.142
