 ,Label,Area,Mean,Min,Max,Angle,Length
1,ACSA_22834_B_I.tif:03169-01142,8.212E-6,162.771,131.148,188.370,-94.899,0.088
2,ACSA_22834_B_I.tif:04150-01011,8.835E-6,159.744,140.671,193.900,-94.386,0.095
3,ACSA_22834_B_I.tif:05153-01019,8.229E-6,162.664,142.619,185.750,-93.802,0.088
4,ACSA_22834_B_I.tif:06214-00995,1.011E-5,162.844,142.346,192.097,-95.755,0.109
5,ACSA_22834_B_I.tif:07310-01010,8.489E-6,159.158,136.708,184.439,-93.336,0.091
6,ACSA_22834_B_I.tif:08315-01035,8.948E-6,154.631,135.179,190.133,-92.995,0.096
7,ACSA_22834_B_I.tif:09209-01038,6.403E-6,153.602,133.240,184.720,-92.328,0.069
8,ACSA_22834_B_I.tif:09955-00957,6.897E-6,152.146,131.351,183.829,-92.161,0.074
9,ACSA_22834_B_I.tif:10901-01061,8.939E-6,154.614,130.399,182.158,-90.833,0.096
10,ACSA_22834_B_I.tif:12372-01076,1.643E-5,154.022,128.527,186.397,-91.177,0.177
11,ACSA_22834_B_I.tif:14368-01117,1.823E-5,150.059,122.077,187.325,-89.510,0.196
12,ACSA_22834_B_I.tif:16270-01090,1.476E-5,161.349,134.659,187.723,-88.386,0.159
13,ACSA_22834_B_I.tif:17916-01164,1.374E-5,148.438,130.646,183.229,-88.917,0.148
14,ACSA_22834_B_I.tif:19213-01130,8.723E-6,146.391,124.453,185.567,-90.171,0.094
15,ACSA_22834_B_I.tif:20363-01164,1.130E-5,145.522,120.870,188.368,-88.683,0.121
16,ACSA_22834_B_I.tif:21626-01202,1.057E-5,147.654,118.715,178.483,-90.422,0.114
17,ACSA_22834_B_I.tif:22934-01158,1.198E-5,147.514,121.601,175.863,-89.503,0.129
18,ACSA_22834_B_I.tif:24533-01168,1.559E-5,148.778,122.683,177.416,-91.432,0.167
19,ACSA_22834_B_I.tif:25891-01181,7.926E-6,152.233,124.732,188.451,-91.502,0.085
20,ACSA_22834_B_I.tif:26846-01115,8.731E-6,145.138,119.018,175.583,-90.341,0.094
21,ACSA_22834_B_I.tif:27982-01195,1.063E-5,149.789,124.567,180.399,-91.541,0.114
22,ACSA_22834_B_I.tif:29000-01213,6.923E-6,149.491,125.809,186.183,-93.228,0.074
23,ACSA_22834_B_I.tif:29882-01201,8.324E-6,144.223,125.349,171.101,-93.041,0.089
24,ACSA_22834_B_I.tif:31339-01211,1.657E-5,147.790,116.618,186.947,-93.235,0.178
25,ACSA_22834_B_I.tif:33032-01199,1.266E-5,159.162,144.940,172.450,-94.119,0.136
26,ACSA_22834_B_I.tif:34339-01199,9.917E-6,141.725,113.659,182.141,-93.754,0.107
27,ACSA_22834_B_I.tif:35333-01256,7.182E-6,142.359,118.625,172.439,-93.111,0.077
28,ACSA_22834_B_I.tif:36216-01312,8.255E-6,139.060,113.885,168.543,-94.274,0.089
29,ACSA_22834_B_I.tif:37463-01306,1.345E-5,148.742,124.126,181.187,-92.509,0.145
30,ACSA_22834_B_I.tif:38843-01324,1.006E-5,143.439,121.070,177.884,-92.370,0.108
31,ACSA_22834_B_I.tif:40373-01354,1.659E-5,145.719,110.103,179.430,-90.359,0.178
32,ACSA_22834_B_I.tif:42541-01410,2.095E-5,144.821,109.101,188.877,-90.284,0.225
33,ACSA_22834_B_I.tif:44655-01434,1.576E-5,144.358,113.842,180.688,-93.906,0.169
34,ACSA_22834_B_I.tif:46329-01506,1.286E-5,142.573,111.776,176.028,-92.315,0.138
35,ACSA_22834_B_I.tif:47897-01572,1.430E-5,136.338,108.035,184.009,-90.832,0.154
36,ACSA_22834_B_I.tif:49883-01600,1.995E-5,140.091,110.688,183.056,-90.995,0.214
37,ACSA_22834_B_I.tif:52217-01620,2.053E-5,140.155,103.365,178.055,-90.966,0.221
38,ACSA_22834_B_I.tif:54643-01620,2.141E-5,142.548,113.624,183.244,-91.483,0.230
