 ,Label,Area,Mean,Min,Max,Angle,Length
1,TIAM_19804_A_II.tif:02048-00700,1.243E-5,186.468,161.667,213.986,-98.476,0.080
2,TIAM_19804_A_II.tif:02489-00652,8.822E-6,194.321,165.356,234.636,-100.081,0.057
3,TIAM_19804_A_II.tif:02936-00607,1.262E-5,191.970,165.858,235.781,-101.224,0.081
4,TIAM_19804_A_II.tif:03343-00564,6.730E-6,188.100,152.692,210.481,-99.058,0.043
5,TIAM_19804_A_II.tif:03679-00535,9.615E-6,194.495,166.508,227.171,-97.196,0.062
6,TIAM_19804_A_II.tif:04128-00498,1.211E-5,194.274,165.431,254.016,-98.227,0.078
7,TIAM_19804_A_II.tif:04575-00443,7.644E-6,186.184,168.293,216.508,-100.531,0.049
8,TIAM_19804_A_II.tif:04736-00431,2.043E-6,188.006,171.889,215.721,-102.381,0.013
9,TIAM_19804_A_II.tif:04889-00429,5.697E-6,184.808,156.041,221.976,-100.261,0.037
10,TIAM_19804_A_II.tif:05211-00390,9.783E-6,182.244,154.407,230.197,-99.648,0.063
11,TIAM_19804_A_II.tif:05637-00342,1.082E-5,188.994,164.080,237.803,-98.202,0.070
12,TIAM_19804_A_II.tif:06120-00535,9.447E-6,185.218,165.042,210.073,-103.257,0.061
13,TIAM_19804_A_II.tif:06516-00465,9.855E-6,189.991,172.667,207.124,-103.289,0.063
14,TIAM_19804_A_II.tif:07032-00382,1.495E-5,188.243,163.420,211.555,-102.649,0.096
15,TIAM_19804_A_II.tif:07459-00344,5.240E-6,178.439,139.333,210.381,-101.725,0.034
16,TIAM_19804_A_II.tif:07844-00481,1.108E-5,186.887,133.498,220.445,-104.338,0.071
17,TIAM_19804_A_II.tif:08388-00398,1.519E-5,191.866,164.690,214.366,-101.702,0.098
18,TIAM_19804_A_II.tif:08950-00628,7.331E-6,191.378,161.484,223.508,-107.601,0.047
19,TIAM_19804_A_II.tif:09262-00561,8.052E-6,199.385,168.964,227.614,-107.784,0.052
20,TIAM_19804_A_II.tif:09549-00504,5.625E-6,185.085,165.116,229.676,-109.058,0.036
21,TIAM_19804_A_II.tif:09812-00494,6.394E-6,185.059,159.068,212.840,-109.392,0.041
22,TIAM_19804_A_II.tif:10204-00448,1.238E-5,192.265,162.922,222.000,-107.660,0.080
23,TIAM_19804_A_II.tif:10758-00573,1.024E-5,184.658,153.697,214.777,-107.241,0.066
24,TIAM_19804_A_II.tif:11108-00539,6.178E-6,185.979,157.857,238.592,-108.719,0.040
25,TIAM_19804_A_II.tif:11346-00550,4.182E-6,197.630,167.258,216.588,-110.323,0.027
26,TIAM_19804_A_II.tif:11736-00588,1.341E-5,189.212,161.048,222.249,-104.984,0.086
27,TIAM_19804_A_II.tif:12171-00505,7.500E-6,181.428,154.864,230.401,-105.287,0.048
28,TIAM_19804_A_II.tif:12480-00508,6.057E-6,188.189,164.595,234.911,-105.695,0.039
29,TIAM_19804_A_II.tif:12740-00526,5.456E-6,182.949,161.520,220.832,-105.388,0.035
30,TIAM_19804_A_II.tif:13087-00545,1.005E-5,193.523,158.470,226.764,-104.170,0.065
31,TIAM_19804_A_II.tif:13542-00541,1.113E-5,175.027,160.791,206.939,-106.866,0.072
32,TIAM_19804_A_II.tif:14126-00420,1.719E-5,181.532,157.420,216.072,-103.608,0.111
33,TIAM_19804_A_II.tif:14850-00484,1.531E-5,187.122,157.136,242.822,-103.818,0.099
34,TIAM_19804_A_II.tif:15590-00438,1.945E-5,187.448,158.711,252.834,-103.452,0.125
35,TIAM_19804_A_II.tif:16317-00503,1.339E-5,188.101,142.658,238.032,-101.836,0.086
36,TIAM_19804_A_II.tif:16905-00517,1.375E-5,186.057,150.128,235.999,-103.160,0.089
37,TIAM_19804_A_II.tif:17685-00470,2.332E-5,183.589,143.923,223.628,-101.913,0.150
38,TIAM_19804_A_II.tif:18810-00573,2.707E-5,181.086,144.295,237.293,-103.468,0.174
39,TIAM_19804_A_II.tif:19980-00546,2.783E-5,181.987,143.474,228.848,-102.378,0.179
40,TIAM_19804_A_II.tif:21008-00548,2.053E-5,177.440,155.068,243.293,-102.179,0.132
41,TIAM_19804_A_II.tif:21871-00446,2.012E-5,189.527,146.930,233.148,-102.440,0.130
42,TIAM_19804_A_II.tif:22879-00480,2.731E-5,177.769,145.740,215.017,-101.587,0.176
43,TIAM_19804_A_II.tif:23805-00499,1.538E-5,178.527,157.608,209.628,-103.949,0.099
44,TIAM_19804_A_II.tif:24818-00385,3.274E-5,179.746,142.788,226.384,-102.995,0.211
45,TIAM_19804_A_II.tif:26426-00527,3.370E-5,183.921,152.277,224.975,-112.060,0.217
46,TIAM_19804_A_II.tif:28044-00501,2.762E-5,178.259,148.947,216.843,-120.005,0.178
