 ,Label,Area,Mean,Min,Max,Angle,Length
1,ACRU_15350_A_I.tif:01726-00615,5.168E-6,206.537,155.798,238.405,-86.257,0.033
2,ACRU_15350_A_I.tif:02010-00600,8.365E-6,214.763,194.592,241.423,-86.032,0.054
3,ACRU_15350_A_I.tif:02306-00642,6.226E-6,210.887,190.424,241.587,-88.224,0.040
4,ACRU_15350_A_I.tif:02665-00635,1.118E-5,213.774,185.493,237.816,-87.778,0.072
5,ACRU_15350_A_I.tif:03035-00673,6.947E-6,215.094,179.574,238.792,-90.398,0.045
6,ACRU_15350_A_I.tif:03396-00692,1.036E-5,215.648,179.667,245.333,-90.000,0.067
7,ACRU_15350_A_I.tif:03829-00713,1.050E-5,209.663,172.636,241.083,-89.212,0.068
8,ACRU_15350_A_I.tif:04288-00696,1.161E-5,200.653,171.667,233.333,-90.000,0.075
9,ACRU_15350_A_I.tif:04707-00674,8.485E-6,211.179,188.955,233.663,-90.651,0.055
10,ACRU_15350_A_I.tif:05153-00680,1.281E-5,211.199,181.865,238.952,-92.153,0.083
11,ACRU_15350_A_I.tif:05683-00663,1.298E-5,209.234,179.075,234.813,-95.753,0.084
12,ACRU_15350_A_I.tif:06266-00646,1.495E-5,210.649,180.537,241.809,-95.178,0.096
13,ACRU_15350_A_I.tif:06910-00633,1.615E-5,203.456,173.958,228.238,-96.680,0.104
14,ACRU_15350_A_I.tif:07430-00612,8.846E-6,199.365,169.743,231.902,-94.375,0.057
15,ACRU_15350_A_I.tif:07706-00609,4.519E-6,195.209,174.614,215.738,-95.528,0.029
16,ACRU_15350_A_I.tif:08141-00619,1.613E-5,195.688,167.035,223.951,-94.281,0.104
17,ACRU_15350_A_I.tif:08952-00572,2.312E-5,197.259,165.357,251.196,-96.933,0.149
18,ACRU_15350_A_I.tif:09758-00590,1.483E-5,197.435,162.513,242.343,-97.841,0.095
19,ACRU_15350_A_I.tif:10225-00584,7.307E-6,203.910,173.210,221.775,-98.344,0.047
20,ACRU_15350_A_I.tif:10717-00611,1.534E-5,197.295,160.742,240.097,-99.581,0.099
