 ,Label,Area,Mean,Min,Max,Angle,Length
1,TIAM_7141_A_II.tif:02651-00753,1.649E-5,196.347,151.389,218.476,-100.095,0.106
2,TIAM_7141_A_II.tif:03156-00707,7.668E-6,197.414,177.586,217.558,-100.886,0.049
3,TIAM_7141_A_II.tif:03494-00685,8.413E-6,195.299,170.733,225.234,-99.894,0.054
4,TIAM_7141_A_II.tif:03729-00663,2.812E-6,193.734,167.029,212.019,-101.889,0.018
5,TIAM_7141_A_II.tif:04010-00654,1.055E-5,193.287,146.975,214.188,-99.720,0.068
6,TIAM_7141_A_II.tif:04411-00605,8.870E-6,193.852,141.565,217.667,-100.026,0.057
7,TIAM_7141_A_II.tif:04873-00699,1.197E-5,194.361,168.805,234.661,-96.696,0.077
8,TIAM_7141_A_II.tif:05242-00674,5.577E-6,195.703,171.199,216.185,-98.973,0.036
9,TIAM_7141_A_II.tif:05502-00692,6.827E-6,193.555,151.241,220.302,-98.931,0.044
10,TIAM_7141_A_II.tif:06009-00662,1.752E-5,190.985,154.020,216.194,-94.411,0.113
11,TIAM_7141_A_II.tif:06680-00675,1.435E-5,191.226,144.828,217.866,-87.694,0.092
12,TIAM_7141_A_II.tif:07130-00671,7.331E-6,194.246,164.333,219.632,-86.987,0.047
13,TIAM_7141_A_II.tif:07463-00712,8.653E-6,198.993,176.058,220.179,-85.210,0.056
14,TIAM_7141_A_II.tif:07815-00719,8.341E-6,193.798,171.401,219.220,-87.352,0.054
15,TIAM_7141_A_II.tif:08260-00771,1.322E-5,194.328,169.096,216.073,-87.492,0.085
16,TIAM_7141_A_II.tif:08963-00805,2.053E-5,194.017,177.037,226.305,-82.858,0.132
17,TIAM_7141_A_II.tif:09628-00804,1.091E-5,189.284,153.723,246.418,-81.369,0.070
18,TIAM_7141_A_II.tif:10164-00810,1.452E-5,188.231,162.004,240.192,-83.911,0.094
19,TIAM_7141_A_II.tif:10806-00795,1.608E-5,188.857,163.978,223.853,-90.515,0.104
20,TIAM_7141_A_II.tif:11667-00802,2.526E-5,190.178,155.500,216.733,-90.873,0.163
21,TIAM_7141_A_II.tif:12656-00803,2.197E-5,194.104,164.014,225.191,-92.637,0.142
22,TIAM_7141_A_II.tif:13606-00808,2.368E-5,187.955,164.596,228.117,-89.534,0.153
23,TIAM_7141_A_II.tif:14468-00820,1.781E-5,189.768,157.128,222.953,-91.858,0.115
24,TIAM_7141_A_II.tif:15453-00791,2.949E-5,188.794,160.923,223.230,-94.399,0.190
25,TIAM_7141_A_II.tif:16713-00698,3.130E-5,179.567,139.285,234.318,-96.000,0.202
26,TIAM_7141_A_II.tif:17908-00733,2.437E-5,181.434,141.905,219.432,-97.602,0.157
27,TIAM_7141_A_II.tif:19041-00786,2.783E-5,185.189,145.042,229.140,-94.361,0.179
28,TIAM_7141_A_II.tif:19921-00764,1.442E-5,189.580,156.356,212.762,-97.291,0.093
29,TIAM_7141_A_II.tif:20535-00746,1.466E-5,189.137,155.952,213.153,-98.689,0.094
30,TIAM_7141_A_II.tif:21030-00775,8.918E-6,190.270,166.849,221.000,-98.086,0.057
31,TIAM_7141_A_II.tif:21402-00761,8.822E-6,191.908,173.465,215.514,-95.960,0.057
32,TIAM_7141_A_II.tif:21854-00783,1.281E-5,185.248,152.003,230.145,-91.077,0.082
33,TIAM_7141_A_II.tif:22311-00806,9.014E-6,190.790,164.474,213.383,-91.838,0.058
34,TIAM_7141_A_II.tif:22725-00864,1.074E-5,187.034,158.439,205.559,-87.432,0.069
35,TIAM_7141_A_II.tif:23192-00858,1.185E-5,192.318,152.672,214.268,-88.137,0.076
36,TIAM_7141_A_II.tif:23926-00847,2.358E-5,189.535,163.124,210.286,-89.766,0.152
37,TIAM_7141_A_II.tif:24553-00868,6.418E-6,190.306,169.925,210.243,-87.847,0.041
38,TIAM_7141_A_II.tif:24834-00916,7.259E-6,190.467,166.174,216.631,-86.566,0.047
39,TIAM_7141_A_II.tif:25125-00881,6.322E-6,193.382,165.674,216.374,-89.563,0.041
40,TIAM_7141_A_II.tif:25376-00910,5.697E-6,192.771,172.667,210.079,-89.029,0.037
41,TIAM_7141_A_II.tif:25740-00892,1.185E-5,188.650,160.301,212.699,-89.534,0.076
42,TIAM_7141_A_II.tif:26169-00925,9.014E-6,185.535,158.362,236.194,-88.468,0.058
43,TIAM_7141_A_II.tif:26652-00962,1.368E-5,179.383,137.967,208.099,-89.193,0.088
44,TIAM_7141_A_II.tif:27235-00974,1.423E-5,181.674,160.456,204.918,-93.298,0.092
45,TIAM_7141_A_II.tif:27893-00959,1.733E-5,184.105,155.641,212.961,-94.142,0.112
46,TIAM_7141_A_II.tif:28651-00915,1.904E-5,186.834,152.988,218.739,-96.676,0.123
47,TIAM_7141_A_II.tif:29347-00931,1.356E-5,186.637,161.386,208.860,-102.507,0.087
48,TIAM_7141_A_II.tif:30013-00869,1.870E-5,186.642,153.209,244.007,-102.641,0.120
49,TIAM_7141_A_II.tif:30802-00917,1.812E-5,188.949,165.427,210.527,-103.667,0.117
50,TIAM_7141_A_II.tif:31753-00899,2.500E-5,188.122,166.367,247.125,-106.900,0.161
51,TIAM_7141_A_II.tif:32731-00917,1.851E-5,186.037,129.065,226.313,-107.398,0.119
52,TIAM_7141_A_II.tif:33321-00974,6.490E-6,185.908,173.120,203.253,-106.414,0.042
53,TIAM_7141_A_II.tif:33758-00901,1.425E-5,183.418,159.231,201.907,-105.068,0.092
54,TIAM_7141_A_II.tif:34320-00966,9.879E-6,186.409,149.791,208.202,-107.021,0.064
55,TIAM_7141_A_II.tif:34749-00969,9.543E-6,184.829,159.594,209.370,-107.337,0.061
56,TIAM_7141_A_II.tif:35224-00933,1.252E-5,184.983,154.948,219.672,-105.855,0.081
57,TIAM_7141_A_II.tif:35718-00960,9.783E-6,185.414,157.037,208.713,-107.186,0.063
