 ,Label,Area,Mean,Min,Max,Angle,Length
1,ACSA_22-834_B_II.tif:02545-00793,8.640E-6,156.585,113.333,187.011,-94.316,0.074
2,ACSA_22-834_B_II.tif:03508-00807,1.737E-5,164.063,141.411,186.933,-91.472,0.149
3,ACSA_22-834_B_II.tif:04756-00843,1.624E-5,167.923,141.083,195.000,-89.284,0.140
4,ACSA_22-834_B_II.tif:06460-00865,3.003E-5,163.063,139.201,187.926,-87.625,0.258
5,ACSA_22-834_B_II.tif:08175-00847,1.616E-5,157.138,137.619,188.744,-84.041,0.139
6,ACSA_22-834_B_II.tif:09562-00884,2.121E-5,161.227,140.334,191.304,-85.097,0.182
7,ACSA_22-834_B_II.tif:11007-00948,1.779E-5,164.767,140.287,187.457,-83.977,0.153
8,ACSA_22-834_B_II.tif:12289-01037,1.693E-5,156.172,139.422,187.233,-82.466,0.145
9,ACSA_22-834_B_II.tif:13426-01009,1.340E-5,160.914,137.941,193.607,-79.757,0.115
10,ACSA_22-834_B_II.tif:15049-01014,3.033E-5,164.167,141.542,181.377,-87.801,0.261
11,ACSA_22-834_B_II.tif:17041-01095,2.376E-5,161.254,137.380,186.648,-88.956,0.204
12,ACSA_22-834_B_II.tif:18995-01092,2.922E-5,161.059,137.877,190.257,-88.992,0.251
13,ACSA_22-834_B_II.tif:21179-01182,2.976E-5,162.648,126.183,185.400,-89.427,0.256
14,ACSA_22-834_B_II.tif:23039-01155,2.067E-5,159.266,134.667,199.000,-90.000,0.178
15,ACSA_22-834_B_II.tif:24383-01205,1.581E-5,158.590,135.667,186.429,-88.823,0.136
16,ACSA_22-834_B_II.tif:25709-01201,2.009E-5,159.721,131.068,185.092,-88.456,0.173
17,ACSA_22-834_B_II.tif:27617-01350,3.168E-5,160.249,120.939,186.053,-87.406,0.272
18,ACSA_22-834_B_II.tif:31594-01317,3.006E-5,155.036,126.465,188.769,-87.524,0.258
19,ACSA_22-834_B_II.tif:33010-01390,1.543E-5,155.554,126.566,181.252,-86.882,0.133
20,ACSA_22-834_B_II.tif:35178-01430,2.346E-5,154.163,125.200,184.685,-87.918,0.202
21,ACSA_22-834_B_II.tif:37484-01489,3.506E-5,153.467,120.194,188.151,-86.948,0.301
22,ACSA_22-834_B_II.tif:37480-01572,2.747E-5,155.442,126.232,197.413,-89.408,0.236
23,ACSA_22-834_B_II.tif:39340-01525,2.289E-5,157.406,126.993,190.639,-86.747,0.197
