 ,Label,Area,Mean,Min,Max,Angle,Length
1,AEFL_12651_C_I.tif:03934-00411,5.024E-6,207.100,142.000,239.231,-101.364,0.032
2,AEFL_12651_C_I.tif:04086-00395,2.356E-6,214.049,188.167,227.940,-101.889,0.015
3,AEFL_12651_C_I.tif:04177-00398,1.971E-6,211.481,191.857,233.011,-100.620,0.013
4,AEFL_12651_C_I.tif:04403-00378,8.918E-6,213.657,191.882,237.193,-100.125,0.057
5,AEFL_12651_C_I.tif:04652-00349,3.029E-6,206.938,191.547,224.268,-101.041,0.019
6,AEFL_12651_C_I.tif:04849-00321,6.322E-6,212.381,195.663,231.775,-100.795,0.041
7,AEFL_12651_C_I.tif:05086-00300,5.120E-6,209.081,190.990,229.789,-99.507,0.033
8,AEFL_12651_C_I.tif:05266-00288,3.365E-6,215.948,194.266,229.388,-99.936,0.022
9,AEFL_12651_C_I.tif:05424-00272,4.206E-6,209.324,191.873,239.114,-98.921,0.027
10,AEFL_12651_C_I.tif:05594-00297,3.630E-6,211.100,198.877,228.650,-96.129,0.023
11,AEFL_12651_C_I.tif:05723-00295,2.764E-6,207.623,180.444,240.641,-95.560,0.018
12,AEFL_12651_C_I.tif:05908-00289,6.178E-6,206.373,167.215,246.646,-94.038,0.040
13,AEFL_12651_C_I.tif:06185-00285,6.778E-6,204.383,188.258,217.652,-95.305,0.044
14,AEFL_12651_C_I.tif:06400-00278,3.678E-6,209.882,191.298,240.456,-94.514,0.024
15,AEFL_12651_C_I.tif:06531-00287,2.452E-6,208.770,185.482,248.667,-95.654,0.016
16,AEFL_12651_C_I.tif:06641-00291,2.812E-6,213.403,191.598,235.316,-94.927,0.018
17,AEFL_12651_C_I.tif:06748-00295,2.404E-6,201.574,188.961,212.725,-95.826,0.015
18,AEFL_12651_C_I.tif:06886-00295,4.206E-6,209.611,196.224,228.536,-94.273,0.027
19,AEFL_12651_C_I.tif:07094-00295,5.769E-6,211.414,189.933,233.371,-94.803,0.037
20,AEFL_12651_C_I.tif:07354-00285,6.851E-6,205.395,186.243,232.807,-96.474,0.044
21,AEFL_12651_C_I.tif:07573-00279,3.774E-6,203.548,187.179,219.462,-94.399,0.024
22,AEFL_12651_C_I.tif:07834-00315,8.461E-6,209.571,187.683,231.136,-94.574,0.054
23,AEFL_12651_C_I.tif:08143-00302,6.514E-6,208.211,183.973,230.884,-95.942,0.042
24,AEFL_12651_C_I.tif:08397-00304,5.625E-6,211.667,185.386,230.862,-95.906,0.036
25,AEFL_12651_C_I.tif:08662-00284,7.019E-6,204.747,185.180,226.849,-97.101,0.045
26,AEFL_12651_C_I.tif:08881-00287,3.606E-6,211.246,190.523,225.319,-96.934,0.023
27,AEFL_12651_C_I.tif:09030-00296,3.485E-6,212.041,187.490,234.778,-98.412,0.022
28,AEFL_12651_C_I.tif:09142-00297,1.827E-6,211.024,193.480,219.973,-97.696,0.012
29,AEFL_12651_C_I.tif:09272-00312,4.206E-6,210.924,184.333,232.366,-96.267,0.027
30,AEFL_12651_C_I.tif:09465-00342,4.783E-6,203.390,186.538,215.449,-95.797,0.031
31,AEFL_12651_C_I.tif:09688-00344,5.769E-6,213.462,181.842,232.405,-96.499,0.037
32,AEFL_12651_C_I.tif:09898-00334,4.375E-6,207.959,183.951,238.156,-97.637,0.028
33,AEFL_12651_C_I.tif:10050-00329,2.836E-6,205.379,186.406,226.098,-97.368,0.018
