 ,Label,Area,Mean,Min,Max,Angle,Length
1,CAOV_12907_B_II.tif:00864-01038,3.164E-6,174.060,162.490,184.799,-85.073,0.027
2,CAOV_12907_B_II.tif:01134-00952,4.191E-6,169.695,161.172,179.545,-85.544,0.036
3,CAOV_12907_B_II.tif:01400-01012,3.367E-6,165.777,142.366,182.376,-88.152,0.029
4,CAOV_12907_B_II.tif:01710-00970,5.368E-6,158.817,101.667,179.636,-88.264,0.046
5,CAOV_12907_B_II.tif:02074-00944,4.732E-6,154.636,101.816,178.889,-86.055,0.041
6,CAOV_12907_B_II.tif:02516-00946,7.058E-6,165.961,142.976,198.534,-86.040,0.061
7,CAOV_12907_B_II.tif:02872-01016,2.948E-6,162.526,145.023,174.145,-85.764,0.025
8,CAOV_12907_B_II.tif:03130-00998,3.759E-6,169.569,150.914,180.411,-85.855,0.032
9,CAOV_12907_B_II.tif:03412-01046,4.124E-6,167.048,154.772,180.789,-87.739,0.035
10,CAOV_12907_B_II.tif:03852-00990,7.829E-6,162.487,146.193,189.772,-94.368,0.067
11,CAOV_12907_B_II.tif:04454-01030,8.505E-6,150.281,134.633,175.333,-90.365,0.073
12,CAOV_12907_B_II.tif:05068-00980,8.140E-6,169.472,144.477,204.673,-93.053,0.070
13,CAOV_12907_B_II.tif:05676-01016,8.451E-6,163.602,142.513,184.462,-91.469,0.073
14,CAOV_12907_B_II.tif:06236-01022,7.153E-6,165.232,131.742,194.780,-92.169,0.061
15,CAOV_12907_B_II.tif:06778-00988,7.653E-6,157.637,137.490,193.059,-85.943,0.066
16,CAOV_12907_B_II.tif:07282-01042,6.017E-6,169.715,141.874,194.811,-89.484,0.052
17,CAOV_12907_B_II.tif:07956-01052,1.240E-5,162.045,133.182,210.372,-77.905,0.107
18,CAOV_12907_B_II.tif:08596-01090,5.476E-6,160.939,136.699,182.446,-81.469,0.047
19,CAOV_12907_B_II.tif:09070-01124,7.301E-6,158.146,135.364,192.149,-80.608,0.063
20,CAOV_12907_B_II.tif:09574-01140,6.206E-6,165.510,144.472,192.811,-80.949,0.053
21,CAOV_12907_B_II.tif:10174-01182,1.003E-5,151.643,128.688,187.350,-80.995,0.086
22,CAOV_12907_B_II.tif:10770-01228,6.084E-6,159.849,131.122,185.166,-81.798,0.052
23,CAOV_12907_B_II.tif:11374-01242,9.978E-6,158.971,133.984,191.055,-83.454,0.086
24,CAOV_12907_B_II.tif:12130-01154,9.965E-6,159.730,135.521,188.080,-84.072,0.086
25,CAOV_12907_B_II.tif:13054-01178,1.474E-5,153.004,126.637,188.513,-84.310,0.127
26,CAOV_12907_B_II.tif:13892-01166,7.829E-6,155.517,136.221,200.400,-85.632,0.067
27,CAOV_12907_B_II.tif:14416-01154,6.287E-6,159.661,139.828,189.083,-89.506,0.054
28,CAOV_12907_B_II.tif:14820-01212,5.206E-6,153.007,130.938,192.993,-91.193,0.045
29,CAOV_12907_B_II.tif:15268-01246,6.828E-6,160.502,136.690,177.667,-90.455,0.059
30,CAOV_12907_B_II.tif:15732-01276,5.855E-6,158.804,136.228,193.000,-91.061,0.050
31,CAOV_12907_B_II.tif:16120-01306,4.665E-6,150.038,131.806,175.558,-89.334,0.040
32,CAOV_12907_B_II.tif:16614-01212,8.613E-6,153.864,127.667,180.333,-90.000,0.074
33,CAOV_12907_B_II.tif:17154-01246,6.017E-6,156.424,140.183,176.000,-89.484,0.052
34,CAOV_12907_B_II.tif:17722-01194,9.100E-6,151.524,130.583,181.408,-83.509,0.078
35,CAOV_12907_B_II.tif:18444-01194,1.032E-5,153.463,138.424,172.299,-86.086,0.089
36,CAOV_12907_B_II.tif:19342-01324,1.426E-5,156.500,123.949,205.226,-82.147,0.123
37,CAOV_12907_B_II.tif:20244-01284,1.025E-5,160.608,135.066,198.786,-83.326,0.088
38,CAOV_12907_B_II.tif:20812-01396,5.381E-6,161.285,126.880,182.614,-80.727,0.046
39,CAOV_12907_B_II.tif:21224-01354,5.503E-6,161.183,123.271,183.922,-80.352,0.047
40,CAOV_12907_B_II.tif:21856-01404,1.129E-5,148.326,127.967,178.573,-81.170,0.097
41,CAOV_12907_B_II.tif:22548-01426,6.855E-6,169.205,146.296,201.719,-78.601,0.059
42,CAOV_12907_B_II.tif:23028-01470,5.895E-6,162.547,135.113,191.627,-83.136,0.051
43,CAOV_12907_B_II.tif:23526-01460,7.585E-6,159.903,141.667,192.519,-83.434,0.065
44,CAOV_12907_B_II.tif:23990-01354,5.719E-6,155.831,128.556,186.047,-85.101,0.049
45,CAOV_12907_B_II.tif:24552-01416,9.424E-6,151.036,123.540,181.008,-91.317,0.081
46,CAOV_12907_B_II.tif:25056-01448,4.124E-6,158.838,129.667,191.667,-90.000,0.035
47,CAOV_12907_B_II.tif:25410-01494,5.043E-6,153.421,135.824,171.875,-89.384,0.043
48,CAOV_12907_B_II.tif:25710-01518,2.772E-6,156.130,140.765,167.556,-91.123,0.024
49,CAOV_12907_B_II.tif:26082-01450,7.964E-6,147.822,118.871,179.918,-91.169,0.068
50,CAOV_12907_B_II.tif:26678-01488,8.288E-6,156.213,130.549,192.229,-90.749,0.071
51,CAOV_12907_B_II.tif:27262-01418,7.247E-6,150.032,123.570,191.237,-84.417,0.062
52,CAOV_12907_B_II.tif:27718-01512,5.314E-6,160.387,137.151,186.762,-81.787,0.046
53,CAOV_12907_B_II.tif:28094-01484,4.773E-6,167.271,135.204,197.029,-80.858,0.041
54,CAOV_12907_B_II.tif:28646-01512,1.013E-5,151.476,126.939,177.592,-81.394,0.087
55,CAOV_12907_B_II.tif:29310-01563,7.747E-6,159.713,122.753,201.774,-80.340,0.067
56,CAOV_12907_B_II.tif:29872-01609,7.585E-6,158.520,141.253,182.599,-80.538,0.065
57,CAOV_12907_B_II.tif:30514-01587,8.640E-6,152.620,129.280,177.940,-79.888,0.074
58,CAOV_12907_B_II.tif:31116-01477,6.490E-6,160.553,142.362,190.654,-79.909,0.056
59,CAOV_12907_B_II.tif:31620-01485,6.625E-6,156.931,132.249,178.596,-79.150,0.057
60,CAOV_12907_B_II.tif:32088-01487,5.976E-6,155.430,130.852,200.667,-78.486,0.051
61,CAOV_12907_B_II.tif:32474-01529,4.705E-6,165.693,138.824,204.004,-78.690,0.040
62,CAOV_12907_B_II.tif:32948-01565,7.991E-6,145.464,120.260,180.212,-81.815,0.069
63,CAOV_12907_B_II.tif:33478-01595,6.111E-6,148.008,130.548,191.680,-79.786,0.052
64,CAOV_12907_B_II.tif:33898-01545,5.219E-6,152.565,133.721,171.606,-81.027,0.045
65,CAOV_12907_B_II.tif:34182-01561,2.582E-6,159.913,130.359,198.598,-81.529,0.022
