 ,Label,Area,Mean,Min,Max,Angle,Length
1,ACRU_524-2009_A_I.tif:05563-00963,7.166E-6,170.441,105.667,184.151,-87.181,0.061
2,ACRU_524-2009_A_I.tif:06107-00975,7.491E-6,170.767,150.092,191.386,-86.062,0.064
3,ACRU_524-2009_A_I.tif:06723-01000,9.181E-6,171.804,150.212,192.294,-85.938,0.079
4,ACRU_524-2009_A_I.tif:07275-01004,5.922E-6,169.645,148.536,177.838,-86.326,0.051
5,ACRU_524-2009_A_I.tif:07813-00983,8.451E-6,166.271,150.308,193.509,-88.715,0.073
6,ACRU_524-2009_A_I.tif:08407-00978,7.693E-6,168.918,143.751,189.850,-88.386,0.066
7,ACRU_524-2009_A_I.tif:08982-00974,7.991E-6,168.384,147.181,184.384,-88.059,0.069
8,ACRU_524-2009_A_I.tif:09427-00974,4.124E-6,165.892,149.544,186.719,-86.987,0.035
9,ACRU_524-2009_A_I.tif:09831-00958,6.950E-6,172.083,141.556,185.623,-86.870,0.060
10,ACRU_524-2009_A_I.tif:10275-00970,5.003E-6,164.306,140.401,186.668,-85.030,0.043
11,ACRU_524-2009_A_I.tif:10516-00959,1.609E-6,160.361,146.887,180.949,-89.029,0.014
12,ACRU_524-2009_A_I.tif:10658-00990,2.285E-6,157.007,135.618,185.173,-81.773,0.020
13,ACRU_524-2009_A_I.tif:10942-00983,5.314E-6,164.627,144.988,187.078,-83.853,0.046
14,ACRU_524-2009_A_I.tif:11299-00993,4.421E-6,153.408,126.350,184.973,-84.009,0.038
15,ACRU_524-2009_A_I.tif:11701-01010,6.801E-6,159.194,139.773,185.746,-81.289,0.058
16,ACRU_524-2009_A_I.tif:12128-01023,5.273E-6,157.418,138.098,187.250,-82.619,0.045
17,ACRU_524-2009_A_I.tif:12475-01035,4.273E-6,154.750,136.747,179.471,-81.613,0.037
18,ACRU_524-2009_A_I.tif:12852-01041,5.963E-6,164.097,151.666,176.018,-80.324,0.051
19,ACRU_524-2009_A_I.tif:13355-01049,7.653E-6,156.427,131.594,184.735,-80.004,0.066
20,ACRU_524-2009_A_I.tif:13939-01037,7.910E-6,153.140,126.807,179.675,-80.344,0.068
21,ACRU_524-2009_A_I.tif:14461-01027,6.125E-6,169.993,156.454,179.665,-79.038,0.053
22,ACRU_524-2009_A_I.tif:14711-01045,8.112E-7,157.997,139.713,172.378,-72.181,0.007
23,ACRU_524-2009_A_I.tif:14905-01072,4.502E-6,154.228,141.023,173.105,-77.471,0.039
24,ACRU_524-2009_A_I.tif:15285-01053,5.084E-6,157.527,137.333,179.688,-76.112,0.044
25,ACRU_524-2009_A_I.tif:15515-01086,1.230E-6,151.052,145.259,159.015,-77.196,0.010
26,ACRU_524-2009_A_I.tif:16022-01141,1.256E-5,156.348,133.207,177.025,-79.949,0.108
27,ACRU_524-2009_A_I.tif:16876-01139,1.010E-5,154.585,131.028,188.115,-78.088,0.087
28,ACRU_524-2009_A_I.tif:17858-01107,1.583E-5,157.189,132.023,182.586,-80.650,0.136
29,ACRU_524-2009_A_I.tif:18864-01120,1.075E-5,153.536,132.118,182.562,-80.134,0.092
30,ACRU_524-2009_A_I.tif:19770-01172,1.389E-5,152.955,127.663,183.307,-78.537,0.119
31,ACRU_524-2009_A_I.tif:20798-01225,1.357E-5,153.218,132.703,187.068,-78.376,0.117
32,ACRU_524-2009_A_I.tif:21805-01230,1.289E-5,151.603,126.782,183.953,-78.359,0.111
33,ACRU_524-2009_A_I.tif:22824-01217,1.379E-5,153.647,128.066,182.361,-78.337,0.118
34,ACRU_524-2009_A_I.tif:24254-01169,2.372E-5,155.736,125.084,185.897,-79.947,0.204
35,ACRU_524-2009_A_I.tif:25798-01220,1.793E-5,153.088,134.084,181.310,-81.320,0.154
36,ACRU_524-2009_A_I.tif:27161-01201,1.901E-5,157.479,139.078,183.647,-87.634,0.163
37,ACRU_524-2009_A_I.tif:28830-01208,2.638E-5,148.213,118.157,185.011,-89.912,0.227
38,ACRU_524-2009_A_I.tif:30468-01185,1.805E-5,151.634,127.473,186.341,-96.454,0.155
39,ACRU_524-2009_A_I.tif:31674-01175,1.435E-5,152.264,121.885,181.532,-99.889,0.123
40,ACRU_524-2009_A_I.tif:32646-01157,1.160E-5,148.212,124.455,179.262,-102.804,0.100
41,ACRU_524-2009_A_I.tif:33768-01151,1.774E-5,147.401,123.154,178.332,-100.641,0.152
42,ACRU_524-2009_A_I.tif:35025-01184,1.512E-5,144.125,118.856,178.369,-99.277,0.130
43,ACRU_524-2009_A_I.tif:36013-01190,1.103E-5,133.988,113.188,177.290,-98.746,0.095
44,ACRU_524-2009_A_I.tif:37110-01200,1.869E-5,145.723,113.918,181.166,-91.992,0.161
45,ACRU_524-2009_A_I.tif:38471-01174,1.817E-5,140.851,110.263,176.547,-87.440,0.156
46,ACRU_524-2009_A_I.tif:39858-01228,1.955E-5,140.862,114.847,173.489,-85.236,0.168
47,ACRU_524-2009_A_I.tif:41093-01273,1.387E-5,141.084,112.215,174.006,-83.166,0.119
48,ACRU_524-2009_A_I.tif:42147-01281,1.467E-5,145.433,121.088,181.098,-86.720,0.126
49,ACRU_524-2009_A_I.tif:42955-01304,7.423E-6,140.512,118.626,178.038,-85.393,0.064
50,ACRU_524-2009_A_I.tif:43869-01315,1.752E-5,141.633,118.220,180.444,-88.318,0.151
51,ACRU_524-2009_A_I.tif:45254-01337,2.011E-5,141.651,110.031,181.049,-93.009,0.173
