 ,Label,Area,Mean,Min,Max,Angle,Length
1,QURU_5859_A_II.tif:04638-00855,7.085E-6,156.608,74.667,173.887,-96.921,0.061
2,QURU_5859_A_II.tif:05191-00843,7.774E-6,151.301,87.324,176.510,-96.902,0.067
3,QURU_5859_A_II.tif:05788-00860,7.910E-6,165.391,142.384,177.361,-95.008,0.068
4,QURU_5859_A_II.tif:06382-00870,7.964E-6,148.705,120.524,175.952,-91.169,0.068
5,QURU_5859_A_II.tif:06943-00822,7.315E-6,152.110,114.733,179.028,-90.955,0.063
6,QURU_5859_A_II.tif:07500-00840,7.761E-6,154.734,85.565,185.511,-91.500,0.067
7,QURU_5859_A_II.tif:08059-00882,7.558E-6,163.237,126.140,180.903,-88.152,0.065
8,QURU_5859_A_II.tif:08587-00876,6.936E-6,158.430,85.623,177.162,-84.623,0.060
9,QURU_5859_A_II.tif:09159-00871,8.356E-6,135.952,80.553,158.269,-84.982,0.072
10,QURU_5859_A_II.tif:09847-00904,1.038E-5,121.997,63.060,160.239,-83.264,0.089
11,QURU_5859_A_II.tif:10683-00940,1.207E-5,131.358,52.176,156.727,-83.042,0.104
12,QURU_5859_A_II.tif:11614-00974,1.297E-5,131.651,66.925,172.226,-81.540,0.111
13,QURU_5859_A_II.tif:12540-01070,1.199E-5,128.600,61.416,155.735,-80.059,0.103
14,QURU_5859_A_II.tif:13492-01137,1.351E-5,118.928,38.304,155.995,-78.555,0.116
15,QURU_5859_A_II.tif:14536-01095,1.372E-5,120.213,43.944,168.692,-79.089,0.118
16,QURU_5859_A_II.tif:15591-01125,1.398E-5,125.716,95.492,162.687,-76.569,0.120
17,QURU_5859_A_II.tif:16746-01158,1.673E-5,120.961,62.394,166.165,-76.807,0.144
18,QURU_5859_A_II.tif:17859-01043,1.191E-5,135.124,67.719,169.670,-74.779,0.102
19,QURU_5859_A_II.tif:18750-01128,1.125E-5,130.636,51.888,169.505,-74.509,0.097
20,QURU_5859_A_II.tif:19606-01193,1.099E-5,130.330,91.333,166.999,-73.909,0.094
21,QURU_5859_A_II.tif:20461-01292,1.180E-5,130.736,74.761,172.023,-77.813,0.101
22,QURU_5859_A_II.tif:21535-00945,1.405E-5,115.181,86.586,170.055,-76.285,0.121
23,QURU_5859_A_II.tif:22603-01046,1.420E-5,131.033,91.604,172.040,-76.600,0.122
24,QURU_5859_A_II.tif:23745-01196,1.674E-5,129.558,82.778,171.595,-79.235,0.144
25,QURU_5859_A_II.tif:24870-01017,1.180E-5,128.310,92.010,163.771,-80.700,0.101
26,QURU_5859_A_II.tif:25596-01055,7.626E-6,135.657,109.534,167.336,-80.487,0.065
27,QURU_5859_A_II.tif:26160-01098,7.599E-6,125.497,88.732,165.934,-81.394,0.065
28,QURU_5859_A_II.tif:26835-01203,1.092E-5,122.297,85.927,163.539,-88.297,0.094
29,QURU_5859_A_II.tif:27763-01135,1.313E-5,137.980,112.388,172.897,-79.663,0.113
30,QURU_5859_A_II.tif:28612-01180,9.640E-6,131.723,85.000,172.707,-77.838,0.083
31,QURU_5859_A_II.tif:29346-01291,1.047E-5,135.257,114.486,172.826,-79.257,0.090
32,QURU_5859_A_II.tif:30186-01339,1.236E-5,121.458,87.815,173.217,-81.311,0.106
33,QURU_5859_A_II.tif:31176-01027,1.216E-5,138.358,113.525,176.190,-80.380,0.104
34,QURU_5859_A_II.tif:32029-01227,1.172E-5,128.839,86.837,178.136,-77.794,0.101
35,QURU_5859_A_II.tif:32967-01323,1.330E-5,134.715,106.168,167.232,-78.553,0.114
36,QURU_5859_A_II.tif:34119-01302,1.705E-5,114.916,85.423,161.878,-76.791,0.147
37,QURU_5859_A_II.tif:35374-01202,1.501E-5,122.701,75.822,167.523,-74.459,0.129
38,QURU_5859_A_II.tif:36699-00938,1.590E-5,122.855,85.332,162.508,-72.306,0.137
39,QURU_5859_A_II.tif:37998-01061,1.770E-5,116.065,84.653,163.465,-73.892,0.152
40,QURU_5859_A_II.tif:39427-01049,1.840E-5,126.604,98.964,163.991,-76.086,0.158
41,QURU_5859_A_II.tif:40714-01226,1.604E-5,115.348,76.792,164.994,-75.190,0.138
42,QURU_5859_A_II.tif:41812-01119,1.237E-5,130.795,101.445,163.915,-73.409,0.106
43,QURU_5859_A_II.tif:42813-01296,1.506E-5,116.380,85.889,169.936,-74.203,0.129
44,QURU_5859_A_II.tif:43830-01344,1.069E-5,124.130,89.367,167.054,-72.322,0.092
45,QURU_5859_A_II.tif:44733-01318,1.257E-5,128.495,88.677,159.803,-73.496,0.108
46,QURU_5859_A_II.tif:45652-01195,1.148E-5,123.006,84.785,171.328,-71.437,0.099
