 ,Label,Area,Mean,Min,Max,Angle,Length
1,TIAM_19804_A_I.tif:02678-00716,1.156E-5,206.175,162.000,232.178,-85.583,0.074
2,TIAM_19804_A_I.tif:03158-00778,1.168E-5,206.689,184.930,225.167,-85.982,0.075
3,TIAM_19804_A_I.tif:03652-00855,1.231E-5,208.995,182.054,251.583,-83.251,0.079
4,TIAM_19804_A_I.tif:03987-00873,4.182E-6,204.846,178.619,228.710,-84.685,0.027
5,TIAM_19804_A_I.tif:04316-00853,1.149E-5,198.310,168.440,230.476,-89.039,0.074
6,TIAM_19804_A_I.tif:04891-00886,1.610E-5,202.762,157.375,230.394,-89.401,0.104
7,TIAM_19804_A_I.tif:05681-00950,2.221E-5,198.257,168.799,221.880,-83.845,0.143
8,TIAM_19804_A_I.tif:06436-00857,1.269E-5,194.499,170.000,214.562,-82.915,0.082
9,TIAM_19804_A_I.tif:06908-00883,1.017E-5,198.997,169.692,232.694,-85.248,0.065
10,TIAM_19804_A_I.tif:07590-00877,2.281E-5,194.118,160.190,233.080,-90.544,0.147
11,TIAM_19804_A_I.tif:08090-00857,1.202E-6,180.212,157.422,200.014,-88.831,0.008
12,TIAM_19804_A_I.tif:08529-00830,1.993E-5,192.149,162.435,222.337,-89.792,0.128
13,TIAM_19804_A_I.tif:09339-00803,1.906E-5,188.581,164.716,216.758,-90.651,0.123
14,TIAM_19804_A_I.tif:10127-00810,1.872E-5,190.993,160.914,218.227,-93.535,0.121
15,TIAM_19804_A_I.tif:10878-00774,1.755E-5,190.595,168.440,229.691,-95.194,0.113
16,TIAM_19804_A_I.tif:11408-00752,7.908E-6,195.264,165.811,223.049,-93.674,0.051
17,TIAM_19804_A_I.tif:11943-00779,1.707E-5,194.166,150.438,230.072,-93.637,0.110
18,TIAM_19804_A_I.tif:12588-00770,1.416E-5,194.655,156.155,220.060,-92.045,0.091
19,TIAM_19804_A_I.tif:13200-00777,1.488E-5,189.377,161.832,212.586,-92.224,0.096
20,TIAM_19804_A_I.tif:13611-00791,5.072E-6,186.890,153.810,212.048,-90.818,0.033
21,TIAM_19804_A_I.tif:13934-00807,1.019E-5,185.860,149.816,218.887,-92.437,0.066
22,TIAM_19804_A_I.tif:14466-00821,1.507E-5,186.955,156.702,222.194,-94.125,0.097
23,TIAM_19804_A_I.tif:15156-00822,1.805E-5,187.485,157.448,227.845,-89.542,0.116
24,TIAM_19804_A_I.tif:15833-00855,1.452E-5,194.192,148.060,245.144,-88.290,0.094
25,TIAM_19804_A_I.tif:16799-00812,1.308E-5,177.320,146.389,222.713,-88.418,0.084
26,TIAM_19804_A_I.tif:17274-00860,9.999E-6,176.725,146.977,207.138,-87.096,0.064
27,TIAM_19804_A_I.tif:17754-00920,1.303E-5,181.522,150.060,209.372,-85.869,0.084
28,TIAM_19804_A_I.tif:18369-00909,1.637E-5,173.592,144.960,217.373,-85.446,0.105
29,TIAM_19804_A_I.tif:19160-00804,2.089E-5,187.818,136.573,236.854,-86.831,0.135
30,TIAM_19804_A_I.tif:20016-00894,2.048E-5,181.804,135.541,218.688,-83.928,0.132
31,TIAM_19804_A_I.tif:20949-00909,2.394E-5,180.975,140.602,228.586,-81.333,0.154
32,TIAM_19804_A_I.tif:21851-00818,1.788E-5,184.134,149.236,227.312,-85.601,0.115
33,TIAM_19804_A_I.tif:22901-00947,3.279E-5,180.288,152.997,217.275,-83.047,0.211
34,TIAM_19804_A_I.tif:24260-00876,3.113E-5,191.026,117.130,226.137,-84.144,0.201
35,TIAM_19804_A_I.tif:25496-00921,2.808E-5,182.276,144.413,224.548,-84.392,0.181
36,TIAM_19804_A_I.tif:26855-00980,3.707E-5,184.315,151.109,253.645,-84.079,0.239
37,TIAM_19804_A_I.tif:28592-01022,4.613E-5,187.427,152.769,222.595,-85.065,0.297
38,TIAM_19804_A_I.tif:29658-00930,3.990E-6,173.991,157.793,196.653,-79.509,0.026
39,TIAM_19804_A_I.tif:30141-01022,1.978E-5,186.378,151.962,223.288,-83.082,0.127
40,TIAM_19804_A_I.tif:31152-01002,2.829E-5,187.064,157.825,220.036,-84.435,0.182
41,TIAM_19804_A_I.tif:32426-01032,3.267E-5,190.010,166.063,223.686,-85.184,0.211
42,TIAM_19804_A_I.tif:33930-01031,3.853E-5,186.021,156.629,218.999,-85.165,0.248
43,TIAM_19804_A_I.tif:35172-01053,2.062E-5,186.834,155.568,220.747,-83.571,0.133
44,TIAM_19804_A_I.tif:36375-01025,3.651E-5,178.658,138.287,211.703,-84.898,0.235
45,TIAM_19804_A_I.tif:38022-00951,4.110E-5,177.479,148.936,214.402,-81.927,0.265
