 ,Label,Area,Mean,Min,Max,Angle,Length
1,PODE_16611_J_II.tif:02656-00867,5.395E-6,169.579,132.079,196.854,-90.144,0.046
2,PODE_16611_J_II.tif:03242-00882,1.048E-5,174.014,147.788,210.084,-90.074,0.090
3,PODE_16611_J_II.tif:03843-00852,5.652E-6,177.844,158.556,199.469,-90.687,0.048
4,PODE_16611_J_II.tif:04415-00843,6.044E-6,182.945,158.991,204.635,-92.311,0.052
5,PODE_16611_J_II.tif:04642-00866,3.826E-6,180.447,163.043,193.106,-91.625,0.033
6,PODE_16611_J_II.tif:05064-00826,7.626E-6,179.364,151.264,206.159,-94.071,0.066
7,PODE_16611_J_II.tif:05603-00826,7.098E-6,179.419,162.153,202.627,-92.846,0.061
8,PODE_16611_J_II.tif:06065-00817,5.178E-6,184.872,161.075,207.572,-93.904,0.044
9,PODE_16611_J_II.tif:06412-00821,4.232E-6,176.353,160.581,193.818,-92.569,0.036
10,PODE_16611_J_II.tif:06848-00819,7.815E-6,177.102,152.500,198.197,-93.180,0.067
11,PODE_16611_J_II.tif:07373-00799,6.328E-6,178.347,145.609,196.159,-94.540,0.054
12,PODE_16611_J_II.tif:07888-00777,7.585E-6,180.162,152.594,202.990,-92.765,0.065
13,PODE_16611_J_II.tif:08351-00784,4.895E-6,176.810,156.464,204.561,-91.428,0.042
14,PODE_16611_J_II.tif:08770-00791,6.463E-6,175.914,154.000,202.379,-89.279,0.055
15,PODE_16611_J_II.tif:09239-00783,6.368E-6,173.118,156.290,193.172,-90.122,0.055
16,PODE_16611_J_II.tif:09637-00757,4.557E-6,176.255,158.452,201.042,-89.659,0.039
17,PODE_16611_J_II.tif:10030-00751,6.165E-6,178.026,151.441,201.200,-89.119,0.053
18,PODE_16611_J_II.tif:10508-00730,6.760E-6,176.520,136.506,200.213,-91.837,0.058
19,PODE_16611_J_II.tif:11035-00734,7.531E-6,175.455,153.787,200.785,-90.309,0.065
20,PODE_16611_J_II.tif:11656-00689,9.248E-6,170.315,137.851,201.512,-89.581,0.079
21,PODE_16611_J_II.tif:12095-00665,2.650E-6,158.565,121.472,182.323,-88.825,0.023
22,PODE_16611_J_II.tif:12487-00676,7.937E-6,163.075,133.506,195.125,-91.662,0.068
23,PODE_16611_J_II.tif:13025-00642,6.693E-6,151.266,90.282,185.205,-92.203,0.057
24,PODE_16611_J_II.tif:13596-00655,8.410E-6,159.333,130.999,193.390,-90.369,0.072
25,PODE_16611_J_II.tif:14095-00657,5.178E-6,154.072,115.855,196.843,-91.799,0.044
