 ,Label,Area,Mean,Min,Max,Angle,Length
1,AEFL_12651_H_I_guides.tif:01739-01397,4.178E-6,141.075,119.212,165.229,-90.744,0.036
2,AEFL_12651_H_I_guides.tif:02045-01411,4.070E-6,141.283,117.920,167.387,-91.528,0.035
3,AEFL_12651_H_I_guides.tif:02438-01398,6.585E-6,145.253,110.000,174.333,-90.000,0.057
4,AEFL_12651_H_I_guides.tif:02938-01387,6.855E-6,145.510,118.187,172.785,-89.321,0.059
5,AEFL_12651_H_I_guides.tif:03513-01374,8.667E-6,147.086,113.433,178.825,-88.568,0.074
6,AEFL_12651_H_I_guides.tif:04100-01383,7.125E-6,144.389,117.484,182.207,-88.040,0.061
7,AEFL_12651_H_I_guides.tif:04525-01423,4.557E-6,141.689,116.131,165.357,-88.977,0.039
8,AEFL_12651_H_I_guides.tif:04813-01401,3.204E-6,143.964,123.155,171.243,-88.544,0.027
9,AEFL_12651_H_I_guides.tif:05140-01434,5.665E-6,141.757,119.380,167.410,-87.808,0.049
10,AEFL_12651_H_I_guides.tif:05583-01391,6.179E-6,135.885,104.281,155.228,-87.739,0.053
11,AEFL_12651_H_I_guides.tif:05928-01363,3.231E-6,136.390,115.095,159.599,-90.481,0.028
12,AEFL_12651_H_I_guides.tif:06382-01387,9.072E-6,135.344,109.915,169.067,-90.171,0.078
13,AEFL_12651_H_I_guides.tif:07003-01359,7.639E-6,134.105,108.099,162.284,-90.203,0.066
14,AEFL_12651_H_I_guides.tif:07570-01305,7.585E-6,132.721,112.226,162.345,-94.713,0.065
15,AEFL_12651_H_I_guides.tif:08271-01254,1.149E-5,139.870,107.859,183.107,-96.489,0.099
16,AEFL_12651_H_I_guides.tif:08962-01262,7.180E-6,136.959,110.507,172.195,-90.865,0.062
17,AEFL_12651_H_I_guides.tif:09747-01279,1.397E-5,140.566,109.860,174.397,-91.221,0.120
18,AEFL_12651_H_I_guides.tif:10744-01289,1.297E-5,141.397,114.462,171.999,-89.163,0.111
19,AEFL_12651_H_I_guides.tif:11906-01305,1.850E-5,141.359,110.448,176.311,-91.761,0.159
20,AEFL_12651_H_I_guides.tif:12994-01310,1.080E-5,143.421,122.871,174.564,-89.713,0.093
21,AEFL_12651_H_I_guides.tif:13744-01377,9.397E-6,146.319,123.297,183.459,-89.174,0.081
22,AEFL_12651_H_I_guides.tif:14506-01355,1.134E-5,140.366,113.014,164.130,-88.496,0.097
23,AEFL_12651_H_I_guides.tif:15218-01404,7.950E-6,146.435,128.073,173.737,-86.874,0.068
24,AEFL_12651_H_I_guides.tif:15769-01373,6.936E-6,134.979,108.598,166.341,-88.434,0.060
25,AEFL_12651_H_I_guides.tif:16464-01423,1.188E-5,145.113,127.473,174.528,-89.608,0.102
26,AEFL_12651_H_I_guides.tif:17207-01396,8.396E-6,143.606,107.667,180.333,-90.000,0.072
27,AEFL_12651_H_I_guides.tif:17770-01415,6.760E-6,131.900,113.035,161.910,-93.447,0.058
28,AEFL_12651_H_I_guides.tif:18487-01396,1.233E-5,140.801,117.641,168.858,-97.063,0.106
29,AEFL_12651_H_I_guides.tif:19239-01367,7.964E-6,149.296,132.448,170.928,-99.206,0.068
30,AEFL_12651_H_I_guides.tif:19990-01355,1.213E-5,147.759,128.296,171.881,-96.792,0.104
31,AEFL_12651_H_I_guides.tif:20804-01367,9.735E-6,147.165,118.050,180.323,-96.868,0.084
32,AEFL_12651_H_I_guides.tif:21470-01342,8.099E-6,145.230,130.552,168.760,-96.911,0.070
33,AEFL_12651_H_I_guides.tif:22052-01335,7.491E-6,147.786,133.985,170.206,-96.020,0.064
34,AEFL_12651_H_I_guides.tif:22674-01330,9.275E-6,147.488,128.226,182.403,-95.361,0.080
35,AEFL_12651_H_I_guides.tif:23358-01345,9.221E-6,147.009,131.350,172.192,-95.225,0.079
36,AEFL_12651_H_I_guides.tif:23903-01321,5.395E-6,141.831,124.366,159.506,-96.054,0.046
37,AEFL_12651_H_I_guides.tif:24407-01318,8.112E-6,145.167,126.155,170.497,-96.129,0.070
38,AEFL_12651_H_I_guides.tif:25017-01282,8.423E-6,142.697,121.821,162.728,-98.130,0.072
39,AEFL_12651_H_I_guides.tif:25591-01268,7.071E-6,147.617,128.602,169.788,-98.379,0.061
40,AEFL_12651_H_I_guides.tif:26219-01242,9.978E-6,143.218,125.539,166.016,-103.169,0.086
41,AEFL_12651_H_I_guides.tif:27071-01259,1.275E-5,146.904,130.401,173.348,-97.683,0.110
42,AEFL_12651_H_I_guides.tif:27725-01272,4.840E-6,147.285,106.179,166.429,-97.722,0.042
